,datetime,timestamp,open,high,low,close,volume,inflow_start_time,inflow_inflow_mean,inflow_inflow_mean_ma7,inflow_inflow_top10,inflow_inflow_total,outflow_start_time,outflow_outflow_mean,outflow_outflow_mean_ma7,outflow_outflow_top10,outflow_outflow_total,netflow_start_time,netflow_netflow_total,utxo_created_value_median,returns,volatility,volume_ma,target,hour,day_of_week,Time,zscore,signal,position,strategy_returns,equity,market,trades,fees,net_equity
24349,2025-01-20 08:00:00,1737360000000,107120.65,108381.92,107093.33,108320.01,2473.29627,1737360000000.0,0.56054009,4.55362992,55.46008924,58.29616934,1737360000000.0,24.30874255,20.08411589,1038.98990345,1409.90706787,1737360000000.0,-1351.61089853,203.9562298500943,0.0111963472962495,0.0137547389744477,2973.165257166665,0,8,0,2025-01-20 08:00:00,-0.9375694364624824,0,-1,-0.0111963472962495,0.8666408228769082,1.1575618748397154,0.0,0.0,0.8661208383831821
24350,2025-01-20 09:00:00,1737363600000,108320.0,109193.23,107548.0,108132.05,3267.21621,1737363600000.0,3.46718846,4.26227877,816.338239,946.54244909,1737363600000.0,13.75719299,18.9120198,356.33679727,440.23017554,1737363600000.0,506.31227355,172.17171295498403,-0.0017352287910608,0.0136940471242681,2974.498006333332,0,9,0,2025-01-20 09:00:00,-0.1884077164078876,0,-1,0.0017352287910608,0.8681446429842729,1.1555532401470592,0.0,0.0,0.8676237561984822
24351,2025-01-20 10:00:00,1737367200000,108132.05,108731.92,107769.18,107964.56,1721.08834,1737367200000.0,3.0930536,4.64921752,175.52245227,176.3040552,1737367200000.0,23.21487728,18.90771265,549.07201466,580.37193205,1737367200000.0,-404.06787685000006,164.07803943312612,-0.0015489394679931,0.0136535067345389,2987.890495083332,0,10,0,2025-01-20 10:00:00,-0.3687363768071752,0,-1,0.0015489394679931,0.869489346485718,1.153763358126028,0.0,0.0,0.8689676528778265
24352,2025-01-20 11:00:00,1737370800000,107964.56,108550.0,107780.51,108239.19,1549.29703,1737370800000.0,10.65057239,3.71676078,2405.41809689,2971.50969721,1737370800000.0,16.64652015,18.36189273,528.40511607,632.56776555,1737370800000.0,2338.94193166,143.67278212779107,0.0025437050824825,0.013600629406399,2983.304460499998,0,11,0,2025-01-20 11:00:00,1.5631926633289326,-1,-1,-0.0025437050824825,0.8672776220158979,1.1566981918440753,0.0,0.0,0.8667572554426883
24353,2025-01-20 12:00:00,1737374400000,108239.19,108700.01,105472.95,106917.59,4856.77565,1737374400000.0,0.81241232,3.63581081,88.11753825,90.9901794,1737374400000.0,22.49864659,18.97809998,487.45698392,517.46887157,1737374400000.0,-426.47869217,116.34508894225443,-0.012209995289137,0.013858373070248,3128.3316259166654,0,12,0,2025-01-20 12:00:00,-0.6357635093323799,0,-1,0.012209995289137,0.877867077695086,1.1425749123707059,0.0,0.0,0.8773403574484689
24354,2025-01-20 13:00:00,1737378000000,106918.83,108125.0,106651.11,107956.31,2397.52118,1737378000000.0,6.05369206,3.60189232,1260.78489748,1471.04717015,1737378000000.0,16.71611755,20.79570762,689.48370647,785.65752493,1737378000000.0,685.38964522,80.04652421259554,0.0097151460297599,0.013974206506594,3180.3934517499983,0,13,0,2025-01-20 13:00:00,0.5720162432114917,0,-1,-0.0097151460297599,0.8693384708405597,1.1536751944943275,0.0,0.0,0.8688168677580553
24355,2025-01-20 14:00:00,1737381600000,107956.31,108130.08,107277.28,107866.65,2020.37994,1737381600000.0,0.98705752,3.66064521,116.79360506,122.39513234,1737381600000.0,8.52929419,17.9530559,203.27869898,221.76164903,1737381600000.0,-99.36651669,119.7073074457778,-0.0008305211617551,0.0139800063187529,3181.613356333332,0,14,0,2025-01-20 14:00:00,-0.6173883816140338,0,-1,0.0008305211617551,0.8700604748373207,1.152717042831508,0.0,0.0,0.8695384385524183
24356,2025-01-20 15:00:00,1737385200000,107866.65,107990.0,104480.0,104957.99,4436.56636,1737385200000.0,7.38811245,4.63601269,886.38100305,975.23084335,1737385200000.0,3.434105,14.97096482,377.18671735,415.5267044,1737385200000.0,559.70413895,142.5456170012514,-0.0269653317313551,0.0151072259436093,3303.518142999999,0,15,0,2025-01-20 15:00:00,0.6359292946311319,0,-1,0.0269653317313551,0.8935219441676495,1.1216336453791698,0.0,0.0,0.8929858310011489
24357,2025-01-20 16:00:00,1737388800000,104957.99,107050.0,103708.0,106670.38,5199.21213,1737388800000.0,5.57720065,4.937443,973.29061237,1031.78212042,1737388800000.0,13.88492331,14.98921201,459.90286342,583.16677891,1737388800000.0,448.61534151,97.69902859130715,0.0163150037457844,0.0154650584136045,3484.711295499999,0,16,0,2025-01-20 16:00:00,0.1474704834583874,0,-1,-0.0163150037457844,0.8789441303016138,1.1399331025049289,0.0,0.0,0.8784167638234328
24358,2025-01-20 17:00:00,1737392400000,106670.37,106778.05,100333.0,102963.32,14941.45475,1737392400000.0,3.81322477,5.04032459,674.53822154,682.56723448,1737392400000.0,22.47321803,14.88326069,782.44463899,966.34837523,1737392400000.0,-283.78114075,100.5478557620746,-0.0347524776793707,0.0170788180512039,4069.732412583332,0,17,0,2025-01-20 17:00:00,-0.28954497283955805,0,-1,0.0347524776793707,0.9094896165713344,1.1003176028041506,0.0,0.0,0.9089439228013916
24359,2025-01-20 18:00:00,1737396000000,102963.31,104469.15,102738.23,103930.66,3734.99842,1737396000000.0,12.50877406,5.30578198,1407.63963716,1551.0879834,1737396000000.0,20.97880778,15.50215892,662.23905305,734.25827242,1737396000000.0,816.82971098,96.37123455557446,0.0093949961986461,0.0172032645232095,4200.144742583332,0,18,0,2025-01-20 18:00:00,1.5600189477237338,-1,-1,-0.0093949961986461,0.9009449650809386,1.110655082499799,0.0,0.0,0.90040439810189
24360,2025-01-20 19:00:00,1737399600000,103930.66,103964.43,102733.77,103691.63,2087.2373,1737399600000.0,0.22488402,5.22184936,22.14879955,23.38793851,1737399600000.0,9.28423653,13.61438606,293.86445228,306.37980534,1737399600000.0,-282.99186683,69.06610553508499,-0.00229989879791,0.0170362968154895,4236.147602999999,0,19,0,2025-01-20 19:00:00,-1.0805378083354484,0,-1,0.00229989879791,0.9030170473231113,1.108100688210665,0.0,0.0,0.9024752370947173
24361,2025-01-20 20:00:00,1737403200000,103691.64,104331.0,103352.0,103647.16,1100.81839,1737403200000.0,5.84836328,5.19251668,268.66300178,269.02471091,1737403200000.0,8.87546901,12.49429341,191.48613972,195.26031815,1737403200000.0,73.76439276000002,90.31951427794796,-0.000428867788075,0.0170333245437064,4214.1397134166655,0,20,0,2025-01-20 20:00:00,0.1427696091927647,0,-1,0.000428867788075,0.9034043222467908,1.1076254595195476,0.0,0.0,0.9028622796534427
24362,2025-01-20 21:00:00,1737406800000,103647.16,104080.0,102562.99,102596.0,1239.02947,1737406800000.0,1.92288538,5.32620637,221.50987717,223.05470441,1737406800000.0,9.01178262,12.56322033,343.32487832,369.48308722,1737406800000.0,-146.42838281000002,80.81060727380691,-0.0101417154121734,0.0164169091005909,4116.043406333331,1,21,0,2025-01-20 21:00:00,-0.7495244649057251,0,-1,0.0101417154121734,0.9125663917851452,1.0963922373258226,0.0,0.0,0.912018851950074
24363,2025-01-20 22:00:00,1737410400000,102596.0,103815.98,101846.15,103608.0,1543.50015,1737410400000.0,5.36736927,5.03752878,449.74451904,450.85901902,1737410400000.0,7.60777033,13.15945823,242.06637109,258.66419127,1737410400000.0,192.19482775,41.06104023088084,0.0098639323170492,0.0165379929597198,3969.671742583332,0,22,0,2025-01-20 22:00:00,0.07266068970884271,0,-1,-0.0098639323170492,0.9035648986617627,1.1072069761477428,0.0,0.0,0.9030227597225656
24364,2025-01-20 23:00:00,1737414000000,103607.99,103728.52,101701.01,102260.01,1816.99224,1737414000000.0,1.19256589,4.41115238,70.18127281,70.36138736,1737414000000.0,2.84945506,11.58296277,78.98631255,82.63419687,1737414000000.0,-12.272809510000002,29.84779164282837,-0.013010481816076,0.016217696105004,3730.384655499998,0,23,0,2025-01-20 23:00:00,-0.7148544306496702,0,-1,0.013010481816076,0.9153207133454461,1.09280167991794,0.0,0.0,0.9147715209174387
24365,2025-01-21 00:00:00,1737417600000,102260.0,102672.0,101086.12,101187.75,2816.75367,1737417600000.0,1.33964894,4.05778441,60.10627511,60.28420212,1737417600000.0,7.01079321,9.37404493,214.96661186,224.34538282,1737417600000.0,-164.0611807,79.25505046582963,-0.0104856238523739,0.0160482004283376,3608.7953267499984,1,0,1,2025-01-21 00:00:00,-0.781861769371064,0,-1,0.0104856238523739,0.924918422049873,1.0813429725570782,0.0,0.0,0.924363470996643
24366,2025-01-21 01:00:00,1737421200000,101187.75,102233.26,100119.04,101498.24,3823.9367,1737421200000.0,0.43212697,2.33254911,17.63599874,17.71720591,1737421200000.0,11.25120543,7.98438746,319.144101,337.53616297,1737421200000.0,-319.81895706,74.14911601444281,0.0030684544324783,0.0159602231803118,3627.848339666665,1,1,1,2025-01-21 01:00:00,-0.5399589925955679,0,-1,-0.0030684544324783,0.9220803520180532,1.0846610241942503,0.0,0.0,0.9215271038068423
24367,2025-01-21 02:00:00,1737424800000,101498.23,102763.33,101064.87,102545.56,2051.95936,1737424800000.0,12.59513167,4.09972734,906.2624565,906.84948021,1737424800000.0,8.91241434,7.93127,312.5177174,329.75933062,1737424800000.0,577.09014959,72.30950470215606,0.0103186025688719,0.0159028851758534,3600.3192900833315,0,2,1,2025-01-21 02:00:00,2.126674320207738,-1,-1,-0.0103186025688719,0.9125657713290134,1.0958532102248564,0.0,0.0,0.912018231866216
24368,2025-01-21 03:00:00,1737428400000,102545.57,103260.1,102300.0,102936.01,1441.04326,1737428400000.0,0.05484975,3.27208255,1.56493039,1.59064263,1737428400000.0,15.29780523,8.8487466,287.25045711,290.65829941,1737428400000.0,-289.06765678,67.70385026377038,0.0038075758716418,0.0159173364312652,3571.8193534166653,0,3,1,2025-01-21 03:00:00,-0.8000448890560969,0,-1,-0.0038075758716418,0.9090911079168148,1.1000257544669698,0.0,0.0,0.9085456532520647
24369,2025-01-21 04:00:00,1737432000000,102936.01,102974.14,101928.58,102344.2,1377.70334,1737432000000.0,8.20344175,4.16930489,352.27330645,352.74799518,1737432000000.0,1.91615903,7.83508609,251.16784121,272.09458286,1737432000000.0,80.65341231999997,70.3816288648542,-0.0057492999777239,0.0159560312841802,3572.793663416665,1,4,1,2025-01-21 04:00:00,1.003277342469541,0,-1,0.0057492999777239,0.91431774540331,1.0937013764213173,0.0,0.0,0.913769154756068
24370,2025-01-21 05:00:00,1737435600000,102344.21,102527.39,101339.49,101365.98,1362.86605,1737435600000.0,2.23872192,3.72235527,104.62723523,105.21993047,1737435600000.0,12.24555391,8.4976266,400.51568968,428.59438699,1737435600000.0,-323.37445652,48.37626178105627,-0.0095581381260492,0.0160768101535594,3578.279852166665,1,5,1,2025-01-21 05:00:00,-0.3665020927502417,0,-1,0.0095581381260492,0.9230569207049728,1.0832476275968321,0.0,0.0,0.9225030865525498
24371,2025-01-21 06:00:00,1737439200000,101365.98,102186.15,101111.68,102176.04,1522.82917,1737439200000.0,12.20281045,5.29524735,657.33609024,658.9517643,1737439200000.0,14.26653072,10.12863741,460.07072732,499.32857506,1737439200000.0,159.62318924000004,76.15468991438496,0.0079914385477257,0.0121335769004716,3229.3234666666654,1,6,1,2025-01-21 06:00:00,1.577551049630887,-1,-1,-0.0079914385477257,0.9156803680471062,1.0919043344447419,0.0,0.0,0.9151309598262779
24372,2025-01-21 07:00:00,1737442800000,102176.04,102480.0,101799.57,101989.05,1136.76002,1737442800000.0,0.98964364,5.24524659,69.69409632,70.26469856,1737442800000.0,5.40451127,9.89916856,1172.97021631,1188.99247841,1737442800000.0,-1118.7277798500002,103.7719858631428,-0.0018300767968693,0.0121301257747343,2913.3014749999984,1,7,1,2025-01-21 07:00:00,-1.0012971910714537,0,-1,0.0018300767968693,0.9173561334420179,1.0899060656578736,0.0,0.0,0.9168057197619527
24373,2025-01-21 08:00:00,1737446400000,101989.06,102496.74,101740.82,102466.81,1187.32227,1737446400000.0,22.91709117,8.45738434,1897.85769321,2016.70402256,1737446400000.0,31.89702827,12.84857182,1049.9422791,1084.49896118,1737446400000.0,932.2050613800002,115.99294891006122,0.0046844244553703,0.0118932804800192,2859.7192249999985,1,8,1,2025-01-21 08:00:00,2.4819173492761726,-1,-1,-0.0046844244553703,0.9130588479362381,1.0950116482858978,0.0,0.0,0.9125110126274764
24374,2025-01-21 09:00:00,1737450000000,102466.82,102894.29,102072.13,102707.08,2026.76426,1737450000000.0,1.17632582,6.82612636,60.84085069,61.16894247,1737450000000.0,10.42798748,13.06508227,337.73089328,354.55157428,1737450000000.0,-293.38263181,155.64305329519203,0.0023448568370578,0.0119299651789096,2808.0337270833315,1,9,1,2025-01-21 09:00:00,-0.9564209461847508,0,-1,-0.0023448568370578,0.9109178556540187,1.097579293836039,0.0,0.0,0.9103713049406262
24375,2025-01-21 10:00:00,1737453600000,102707.07,103364.74,102582.0,103160.85,1303.31432,1737453600000.0,16.97472991,9.24325209,1316.09785727,1324.02893309,1737453600000.0,3.98333279,11.44872907,336.38849518,350.53328559,1737453600000.0,973.4956475,100.71244409333342,0.004418098538095,0.0120033244171906,2790.626476249998,1,10,1,2025-01-21 10:00:00,1.217368600003495,0,-1,-0.004418098538095,0.906893330807629,1.1024285073095794,0.0,0.0,0.9063491948091444
24376,2025-01-21 11:00:00,1737457200000,103160.85,103973.02,103073.86,103758.25,1718.25988,1737457200000.0,0.03660997,8.07656184,3.14542701,4.13692687,1737457200000.0,6.42458194,12.09278948,569.10806325,591.06153813,1737457200000.0,-586.92461126,90.27622950749527,0.0057909565498925,0.0120728083842259,2797.6665949999983,1,11,1,2025-01-21 11:00:00,-1.2394445195515256,0,-1,-0.0057909565498925,0.9016415509335348,1.1088126228947721,0.0,0.0,0.9011005660029746
24377,2025-01-21 12:00:00,1737460800000,103758.25,104708.41,103610.77,104519.98,2027.20606,1737460800000.0,3.73390683,8.29015968,149.25252724,149.35627313,1737460800000.0,26.15060894,14.07922592,364.20106719,366.10852516,1737460800000.0,-216.75225203,109.80032086271734,0.0073413921302643,0.0119914145279736,2679.767862083332,1,12,1,2025-01-21 12:00:00,-0.7006538813742081,0,-1,-0.0073413921302643,0.8950222467471921,1.1169528511584295,0.0,0.0,0.8944852333991438
24378,2025-01-21 13:00:00,1737464400000,104519.98,104999.99,104149.18,104457.07,1599.06258,1737464400000.0,0.42087791,6.60702646,20.52154273,20.62301779,1737464400000.0,14.58625261,14.12490047,553.09627973,598.03635715,1737464400000.0,-577.41333936,122.43531627924644,-0.0006018944894553,0.0117783016333537,2646.4987537499983,1,13,1,2025-01-21 13:00:00,-0.9375938043439892,0,-1,0.0006018944894553,0.8955609557054491,1.1162805633923358,0.0,0.0,0.8950236191320258
24379,2025-01-21 14:00:00,1737468000000,104457.08,105320.0,103001.0,103260.91,3365.70838,1737468000000.0,10.40435659,7.95198546,1911.73774432,2195.31924116,1737468000000.0,11.05329216,14.93186917,423.12316897,453.18497843,1737468000000.0,1742.1342627299998,117.39314212142038,-0.0114512114881262,0.0119578576225898,2702.554105416665,1,14,1,2025-01-21 14:00:00,0.3774874261422359,0,-1,0.0114512114881262,0.9058162136097406,1.1034977985808454,0.0,0.0,0.9052727238815748
24380,2025-01-21 15:00:00,1737471600000,103260.9,104109.98,102803.43,103943.0,2907.27364,1737471600000.0,0.17323969,4.70286382,15.61189065,16.28453068,1737471600000.0,7.73862687,11.48066897,223.77548561,239.89743289,1737471600000.0,-223.61290221,64.82685625775089,0.0066055005713197,0.0107857399460363,2638.833575416665,1,15,1,2025-01-21 15:00:00,-0.6969998608738791,0,-1,-0.0066055005713197,0.8998328440932308,1.1107869539198212,0.0,0.0,0.8992929443867749
24381,2025-01-21 16:00:00,1737475200000,103942.99,106500.99,103822.02,104965.99,4366.96821,1737475200000.0,7.29222101,5.57656313,832.88835006,860.48207897,1737475200000.0,22.63768151,13.22491097,596.61981148,747.04348986,1737475200000.0,113.43858910999997,63.19724658473571,0.009841836391099,0.0104258556607914,2604.156745416665,1,16,1,2025-01-21 16:00:00,0.2634665326204298,0,-1,-0.009841836391099,0.890976836462328,1.1217191373856674,0.0,0.0,0.8904422503604505
24382,2025-01-21 17:00:00,1737478800000,104965.99,106400.0,104888.24,106173.26,1731.22772,1737478800000.0,2.02399698,3.44074414,266.06012514,267.16760167,1737478800000.0,17.14972799,15.10582457,550.84664829,617.39020767,1737478800000.0,-350.222606,70.33846242392016,0.011501534925741,0.007781426827066,2053.730619166665,0,17,1,2025-01-21 17:00:00,-0.21766000994793303,0,-1,-0.011501534925741,0.8807292352597302,1.1346206292211807,0.0,0.0,0.8802007977185744
24383,2025-01-21 18:00:00,1737482400000,106173.27,107240.81,105892.0,106861.18,2322.19094,1737482400000.0,3.65545272,3.95772168,466.6163706,467.89794785,1737482400000.0,27.50407592,18.11718086,681.96015002,825.12227756,1737482400000.0,-357.22432971000006,99.77993026251232,0.0064792208508996,0.0076716802326119,1994.863640833332,0,18,1,2025-01-21 18:00:00,-0.04634668284130662,0,-1,-0.0064792208508996,0.8750227960346385,1.1419720868598915,0.0,0.0,0.8744977823570177
24384,2025-01-21 19:00:00,1737486000000,106861.18,107150.0,106263.84,107031.34,1336.84691,1737486000000.0,0.83357536,3.54338861,86.90657059,87.52541292,1737486000000.0,15.32807599,16.57110472,332.70003682,337.21767178,1737486000000.0,-249.69225886,99.97358831671929,0.0015923462570786,0.0076358083841439,1963.597374583332,0,19,1,2025-01-21 19:00:00,-0.41468753425267674,0,-1,-0.0015923462570786,0.8736294567605143,1.1437905018380912,0.0,0.0,0.873105279086458
24385,2025-01-21 20:00:00,1737489600000,107031.34,107199.99,105924.24,106137.51,1639.2492,1737489600000.0,5.92724634,4.33001267,869.95540411,924.65042911,1737489600000.0,29.09620198,18.64395463,939.84008301,1192.94428121,1737489600000.0,-268.2938521000001,52.4746598164656,-0.0083511053865157,0.0078832662287635,1986.031991666665,0,20,1,2025-01-21 20:00:00,0.2470483435070697,0,-1,0.0083511053865157,0.8809252284226858,1.1342385868171456,0.0,0.0,0.8803966732856322
24386,2025-01-21 21:00:00,1737493200000,106137.51,106814.37,105772.0,106772.23,1191.84971,1737493200000.0,1.50203698,3.05825273,183.8047147,184.75054864,1737493200000.0,21.90533044,20.19424581,594.38533184,635.25458266,1737493200000.0,-450.5040340199999,42.23825200086297,0.005980166672461,0.007571564516021,1984.066168333332,0,21,1,2025-01-21 21:00:00,-0.24223408324929477,0,-1,-0.005980166672461,0.8756571487307424,1.1410215226126488,0.0,0.0,0.8751317544415039
24387,2025-01-21 22:00:00,1737496800000,106772.23,106772.24,105971.99,105996.01,590.06415,1737496800000.0,3.99130014,3.60368993,263.20801083,263.42580953,1737496800000.0,5.96391192,19.94071511,246.01720149,262.41212448,1737496800000.0,1.0136850499999923,104.03688236881408,-0.0072698678298654,0.0075752401708105,1944.3396683333317,0,22,1,2025-01-21 22:00:00,0.062306811633941896,0,-1,0.0072698678298654,0.8820230604662918,1.1327264469522231,0.0,0.0,0.881493846630012
24388,2025-01-21 23:00:00,1737500400000,105996.01,106284.0,105420.0,106143.82,1093.86022,1737500400000.0,0.44991457,2.62621758,50.5048244,51.29026101,1737500400000.0,5.83494553,17.54032425,223.29490198,227.56287564,1737500400000.0,-176.27261463,91.86404146601392,0.0013944864528392,0.0069648305851642,1914.2091674999983,0,23,1,2025-01-21 23:00:00,-0.35077477665259704,0,-1,-0.0013944864528392,0.8807930912573797,1.1343060186372707,0.0,0.0,0.8802646154026252
24389,2025-01-22 00:00:00,1737504000000,106143.82,106322.0,105807.08,105948.0,785.71082,1737504000000.0,8.05042287,3.48713557,704.27130578,716.48763527,1737504000000.0,1.5771919,15.31567624,320.06020973,334.36468282,1737504000000.0,382.12295245000007,12.354271449944248,-0.0018448554046764,0.0065234821902198,1829.582382083332,0,0,2,2025-01-22 00:00:00,0.7359495628975542,0,-1,0.0018448554046764,0.8824180271521875,1.1322133880482308,0.0,0.0,0.8818885763358962
24390,2025-01-22 01:00:00,1737507600000,105948.01,106394.46,105448.99,105799.99,749.4567,1737507600000.0,1.07370722,3.11831478,55.6882214,55.83277535,1737507600000.0,6.9863023,12.38456572,201.78590686,223.56167371,1737507600000.0,-167.72889836000002,30.076345989264848,-0.0013970060784534,0.006553440968089,1701.4790487499986,0,1,2,2025-01-22 01:00:00,-0.3278878497192067,0,-1,0.0013970060784534,0.883650770499856,1.130631679063021,0.0,0.0,0.883120580037556
24391,2025-01-22 02:00:00,1737511200000,105800.0,106202.82,105556.05,105583.89,883.60729,1737511200000.0,10.36590424,4.48007605,672.661004,673.78377587,1737511200000.0,2.39393112,10.53683074,166.05032865,169.96910922,1737511200000.0,503.81466665,12.329737058971062,-0.0020425332743415,0.006332903997262,1652.7977124999986,0,2,2,2025-01-22 02:00:00,0.9586387661280106,0,-1,0.0020425332743415,0.8854556566014994,1.1283223262375104,0.0,0.0,0.8849243832075384
24392,2025-01-22 03:00:00,1737514800000,105583.9,105912.18,105583.89,105600.01,600.48352,1737514800000.0,0.94703384,3.76861712,35.91379743,35.98728583,1737514800000.0,7.62715218,7.46982363,243.97185085,251.6960219,1737514800000.0,-215.70873607,109.85445912814018,0.0001526748067341,0.0063123023161347,1617.774389999999,0,3,2,2025-01-22 03:00:00,-0.4594450693275947,0,-1,-0.0001526748067341,0.8853204698302561,1.1284945926306025,0.0,0.0,0.8847892775483579
24393,2025-01-22 04:00:00,1737518400000,105600.01,105812.0,105277.24,105578.41,564.31492,1737518400000.0,15.64747122,5.78939344,656.90976089,657.1937913,1737518400000.0,6.94072087,5.33202226,195.49054269,208.22162596,1737518400000.0,448.97216534000006,35.96347207821721,-0.0002045454351755,0.0061507186969179,1583.883205833332,0,4,2,2025-01-22 04:00:00,1.9070385632062885,-1,-1,0.0002045454351755,0.8855015580910274,1.1282637642130597,0.0,0.0,0.8849702571561727
24394,2025-01-22 05:00:00,1737522000000,105578.41,105882.89,105498.83,105689.15,669.61764,1737522000000.0,2.45995476,5.57062982,85.98981357,86.09841676,1737522000000.0,2.43740354,4.82823535,55.45390819,58.49768503,1737522000000.0,27.600731730000007,25.26936556472852,0.0010488886885111,0.005700006987511,1554.9978554166648,0,5,2,2025-01-22 05:00:00,-0.6062938107293365,0,-1,-0.0010488886885111,0.8845727655230868,1.1294471873129999,0.0,0.0,0.8840420218637729
24395,2025-01-22 06:00:00,1737525600000,105689.15,105952.0,105186.71,105379.81,874.5231,1737525600000.0,3.2604384,5.97213322,162.49848233,163.02191993,1737525600000.0,8.78717944,5.24998305,325.75170886,351.48717745,1737525600000.0,-188.46525752,54.65973731753191,-0.0029268851154541,0.0056158991436698,1527.985102499999,0,6,2,2025-01-22 06:00:00,-0.6365166206200964,0,-1,0.0029268851154541,0.8871618083840324,1.1261414251517619,0.0,0.0,0.8866295112990019
24396,2025-01-22 07:00:00,1737529200000,105379.82,105678.57,105043.88,105084.77,786.13709,1737529200000.0,1.16011643,4.98780373,31.31648949,31.32314359,1737529200000.0,3.62712845,5.54283113,89.70874277,94.30533966,1737529200000.0,-62.98219607,30.01155079326544,-0.002799777300794,0.0056428392654247,1513.3758137499983,0,7,2,2025-01-22 07:00:00,-0.9090258205004178,0,-1,0.002799777300794,0.8896456638772773,1.1229884799521381,0.0,0.0,0.8891118764789508
24397,2025-01-22 08:00:00,1737532800000,105084.77,105343.28,104700.0,105270.03,1039.67653,1737532800000.0,11.63356363,6.49635465,688.07350551,698.01381751,1737532800000.0,13.56396902,6.4824978,444.87602334,461.1749466,1737532800000.0,236.83887091,52.00814705327068,0.0017629576578983,0.0055971251714552,1507.2239079166654,0,8,2,2025-01-22 08:00:00,1.1349188455810513,0,-1,-0.0017629576578983,0.8880772562413288,1.1249682610926013,0.0,0.0,0.887544409887584
24398,2025-01-22 09:00:00,1737536400000,105270.03,105270.03,104916.43,104984.83,486.16994,1737536400000.0,0.18047693,5.0412936,24.54463797,25.62772441,1737536400000.0,17.65759519,8.66302124,607.06094744,670.98861734,1737536400000.0,-645.36089293,32.51013151463428,-0.002709223128368,0.0056447064704614,1443.0324779166651,0,9,2,2025-01-22 09:00:00,-1.0710460297637419,0,-1,0.002709223128368,0.8904832556837154,1.1219204710609694,0.0,0.0,0.8899489657303051
24399,2025-01-22 10:00:00,1737540000000,104984.82,105161.76,104647.75,105142.76,539.35143,1737540000000.0,18.89855634,7.60579682,1402.5396069,1436.29028164,1737540000000.0,5.54442563,8.36548888,105.10944405,144.15506641,1737540000000.0,1292.13521523,17.27425115979929,0.0015043125754452,0.0055975517005569,1411.2006908333317,0,10,2,2025-01-22 10:00:00,2.081369006696864,-1,-1,-0.0015043125754452,0.889143690523967,1.1236081901342359,0.0,0.0,0.8886102043096527
24400,2025-01-22 11:00:00,1737543600000,105142.14,105464.83,104758.62,105100.39,942.81672,1737543600000.0,2.77492244,5.76686128,221.2174517,221.99379516,1737543600000.0,9.43593878,8.72194858,325.00099592,349.12973473,1737543600000.0,-127.13593957,44.418854865335895,-0.0004029759157929,0.0054997640300754,1378.890559166665,0,11,2,2025-01-22 11:00:00,-0.5608290032325159,0,-1,0.0004029759157929,0.8895019940169273,1.123155403094824,0.0,0.0,0.8889682928205171
24401,2025-01-22 12:00:00,1737547200000,105100.38,105584.23,105060.35,105275.86,739.16798,1737547200000.0,11.05516097,6.99474788,838.91974203,840.19223356,1737547200000.0,7.7603209,9.48236534,214.12320771,240.56994797,1737547200000.0,599.62228559,39.40346993997604,0.0016695466115776,0.0053139762127514,1325.2223058333318,0,12,2,2025-01-22 12:00:00,0.7409018286352268,0,-1,-0.0016695466115776,0.8880169289768248,1.1250305633923363,0.0,0.0,0.8874841188194387
24402,2025-01-22 13:00:00,1737550800000,105275.87,105363.76,103768.14,104073.94,1580.23804,1737550800000.0,2.01165007,6.81634954,138.3760012,138.80385493,1737550800000.0,23.97605213,11.6522043,803.24818985,839.16182468,1737550800000.0,-700.3579697499999,99.51910285536916,-0.0114168623272229,0.0058286351156163,1324.4379499999984,1,13,2,2025-01-22 13:00:00,-0.8766493003107896,0,-1,0.0114168623272229,0.8981552959991964,1.1121862443361679,0.0,0.0,0.8976164028215968
24403,2025-01-22 14:00:00,1737554400000,104074.43,104949.0,103662.58,104393.66,2235.61079,1737554400000.0,8.21240556,7.82381942,926.76208775,928.00182843,1737554400000.0,14.84575713,13.25486554,449.29542202,475.06422824,1737554400000.0,452.93760019000007,93.96269929856882,0.0030720466622096,0.0053359778379596,1277.350550416665,0,14,2,2025-01-22 14:00:00,0.07060418441968747,0,-1,-0.0030720466622096,0.8953961210199762,1.1156029323758363,0.0,0.0,0.8948588833473642
24404,2025-01-22 15:00:00,1737558000000,104393.67,105148.95,103982.0,104180.01,1452.83185,1737558000000.0,0.88401829,6.28817009,45.88086275,45.96895086,1737558000000.0,15.23626945,13.4937656,426.51251352,472.32435305,1737558000000.0,-426.35540219,103.93998114024926,-0.0020465802233584,0.0051936916053812,1216.7488091666653,0,15,2,2025-01-22 15:00:00,-0.982309373304657,0,-1,0.0020465802233584,0.8972286210133276,1.1133197614773154,0.0,0.0,0.8966902838407196
24405,2025-01-22 16:00:00,1737561600000,104180.01,104232.64,103339.12,103704.64,1682.64238,1737561600000.0,6.96078551,7.2567856,865.32463232,877.05897386,1737561600000.0,2.29429829,11.2990089,454.20337617,497.8627289,1737561600000.0,379.19624496000006,75.08849047843556,-0.0045629675021148,0.0048401918209983,1104.901899583332,1,16,2,2025-01-22 16:00:00,-0.05371752669773325,0,-1,0.0045629675021148,0.9013226460529786,1.1082397195862321,0.0,0.0,0.9007818524653468
