timestamp,btc_return_1h,btc_volatility_6h,flow_cq_flow_ratio,btc_close_lag_6h,btc_close_lag_24h,btc_ma_24h,btc_return_1h,btc_volatility_6h,btc_rsi_14h,btc_volume_change_1h,btc_volume_ma_6h,btc_volume_ma_ratio,eth_open,eth_volatility_6h,eth_volume_change_1h,flow_cq_inflow,flow_cq_outflow,flow_cq_netflow,flow_cq_flow_ratio,eth_whale_tx_count,eth_whale_volume_ma_6h,eth_whale_tx_ma_6h,eth_whale_volume_ma_6h_onchain,target
2025-01-12 05:00:00,-0.14977179598885243,-0.9379909596966225,-0.012229575061792466,0.32118052075204817,-6.858252870593333,-3.8727576758492397,-0.14977179598885243,-0.9379909596966225,-2.5219886578427606,-0.281644996330668,-0.8375076586249736,-0.45532049298793315,1.4207006618391127,-1.124062107159453,-0.04888462351332112,-0.36443266509544303,-0.3972544563858156,0.002962648331561027,-0.012229575061792466,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 06:00:00,0.02976973245670357,-0.9370998738825449,0.042112843534504,0.3217842796053076,-6.858252870593333,-3.8727576758492397,0.02976973245670357,-0.9370998738825449,-2.5219886578427606,-0.5670544324924799,-0.8556520427646735,-0.7797098647301149,1.4185429265674534,-1.1403337397674391,-0.20222238049806252,-0.17245955430287782,-0.38927666337695854,0.1581955705437311,0.042112843534504,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 07:00:00,-0.1783084373716362,-1.0244994738353554,-0.035393693813287955,0.299548884916979,-6.858252870593333,-3.8727576758492397,-0.1783084373716362,-1.0244994738353554,-2.5219886578427606,0.816638128841195,-0.8621598048114671,0.11970968677898827,1.4112046147121826,-1.0823661830004223,0.021567498934399056,-0.21173814505421884,-0.2876613127014193,-0.06888475802388987,-0.035393693813287955,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 08:00:00,-0.1802709950719596,-1.1386628167423165,-0.06265794782991178,0.3183634611675622,-6.858252870593333,-3.8727576758492397,-0.1802709950719596,-1.1386628167423165,-2.5219886578427606,-0.12250914496780525,-0.8700807116581171,0.14633610192936883,1.397220325714563,-1.1987468040317835,-0.2612104809644087,-0.4748459454828351,-0.32193422452081566,-0.17701649094987634,-0.06265794782991178,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 09:00:00,-0.24422679474197562,-1.1722262436702164,0.04764250035397786,0.3243442152460376,-6.858252870593333,-3.8727576758492397,-0.24422679474197562,-1.1722262436702164,-0.037909160363535935,-0.5638638383243341,-0.8825337759036102,-0.2662788384127341,1.389354298617849,-0.7996307247603109,-0.4910262063130115,-0.14959430551141037,-0.38842116006372107,0.1056419771457821,0.04764250035397786,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 10:00:00,-0.4376043084201421,-1.0861983842111602,-0.011082134607915056,0.3211652352293187,-6.858252870593333,-3.8727576758492397,-0.4376043084201421,-1.0861983842111602,-0.28387992535284184,0.7107455660162529,-0.8801941679354544,0.4912093854833208,1.341406718759126,-0.7735113633664092,0.27579476071881714,-0.34200554105573505,-0.391585530072943,0.03575473881304087,-0.011082134607915056,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 11:00:00,0.20002078879721655,-0.9666301379098895,-0.04628716004517544,0.31222059573177896,-6.858252870593333,-3.8727576758492397,0.20002078879721655,-0.9666301379098895,-0.6378647739587735,-0.9388227933422552,-0.8877961898170202,-0.45073827594202615,1.3420820893759806,-0.7106735031693554,0.29715765363500396,-0.4172405206472438,-0.3703161998294929,-0.05910496268028903,-0.04628716004517544,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 12:00:00,0.39130931610359215,-0.8216774725620173,-0.03708743909736431,0.3136925828832355,-6.858252870593333,-3.8727576758492397,0.39130931610359215,-0.8216774725620173,-0.8408072131192199,0.6152136329707353,-0.8798160549216805,0.11221187201088036,1.3513011493080087,-0.6266526434197961,-1.0898007683243394,-0.31137045738679664,-0.3335657053561467,0.0030158170987847105,-0.03708743909736431,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 13:00:00,0.09063046308884938,-0.8191558786530827,-0.032436615123064554,0.3031007209851826,-6.858252870593333,-3.8727576758492397,0.09063046308884938,-0.8191558786530827,-0.3831887731836523,0.4666872062716567,-0.8755137877901462,0.6254300831201564,1.365084548894926,-0.6316403990448302,0.5201659716383251,-0.15750470721431145,-0.2750929810457838,0.015250293699000375,-0.032436615123064554,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 14:00:00,0.6025507059044145,-0.6862328456259508,0.024709306250910293,0.292407454783737,-6.858252870593333,-3.8727576758492397,0.6025507059044145,-0.6862328456259508,0.16128410358381942,-0.8282984854668466,-0.8821669553490937,-0.2148713844624804,1.3627487605390491,-0.5158509384648713,0.06522291860350377,0.7346409496759871,-0.21985533933534315,0.6502269866563716,0.024709306250910293,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 15:00:00,0.25484080213735055,-0.7483544504909291,0.055603943781411945,0.2780272385607097,-6.858252870593333,-3.8727576758492397,0.25484080213735055,-0.7483544504909291,0.6800626782364313,0.5014818827678786,-0.8740542393696847,0.25541485918509693,1.3892509001751556,-1.0154464366662568,0.3305997846686566,0.10918320107292213,-0.35755418629189734,0.4421721114440154,0.055603943781411945,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 16:00:00,0.4205426879808269,-1.0339600917232452,-0.05199265937396502,0.252501558401727,-6.858252870593333,-3.8727576758492397,0.4205426879808269,-1.0339600917232452,0.7376241961905299,-0.6440487072149316,-0.8846297397833953,-0.27932752639944913,1.3947592656636592,-0.9857654117943994,-0.7047013924566596,0.15698663111519398,0.2952544771916487,-0.3013918393283867,-0.05199265937396502,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 17:00:00,-0.11413331760499877,-0.9095484717720806,-0.020760835130076205,0.26376891080810294,-6.858252870593333,-3.8727576758492397,-0.11413331760499877,-0.9095484717720806,0.5594363858437327,1.1453533753697496,-0.8662814090985701,0.6903782076828071,1.4200883865714795,-0.8717474617119271,1.5092507669776516,0.37940208846495854,-0.1277102499202821,0.2029366567585248,-0.020760835130076205,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-12 18:00:00,0.2972711551791433,-0.9192915817456435,-0.034729483038436045,0.2860804041195247,-6.858252870593333,0.3521377279094671,0.2972711551791433,-0.9192915817456435,0.7859696654227566,0.28226562266951294,-0.8510000873099265,0.878243125091794,1.4100459333375945,-0.8619915219839163,-0.31590780518145795,-0.3917100409633546,-0.38208196379193243,-0.005012602134456355,-0.034729483038436045,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 19:00:00,-0.3243400109330208,-0.7592062840376913,0.07891333921017368,0.2910661709333638,0.27692240592103606,0.35340792413037936,-0.3243400109330208,-0.7592062840376913,0.6303774189644624,-0.015036668934569179,-0.8424054457664071,0.8101484636098532,1.4279058483303708,-0.8101753209991763,-0.04803739267813448,-0.3781400036194065,-0.42441462358152665,0.011359312030135713,0.07891333921017368,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 20:00:00,-0.565163445214977,-0.6807821658660507,-0.028096252492767017,0.3256617587614648,0.2743126443770046,0.35410464908074485,-0.565163445214977,-0.6807821658660507,0.1986788067931547,-0.6367212010462816,-0.8317565041109702,-0.028787321614951365,1.4176828346827568,-0.8496493706548864,0.09988351550491527,-0.35798059818319156,-0.3776307532693376,-0.04601784489621948,-0.028096252492767017,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 21:00:00,0.13978660904767698,-0.7021106681769415,-0.03645541348616461,0.3402022726961666,0.3014577731569173,0.35428445516711665,0.13978660904767698,-0.7021106681769415,0.39644635519564153,0.14380811408960126,-0.8254747510632281,0.11077204776667743,1.408981833325738,-0.8499499564709704,-1.0106685401401225,-0.4738785300448184,-0.4229239017609426,-0.030519388588506394,-0.03645541348616461,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 22:00:00,-0.6080533529572115,-0.7171898094054125,0.020111162081141432,0.36440082112984956,0.32776839485525694,0.35313298467165916,-0.6080533529572115,-0.7171898094054125,0.12908690127195696,-0.1629297256678146,-0.8122787520693114,-0.15529359244976426,1.4141645750047316,-0.8506203896819144,0.4377186810303944,0.5105966716352389,-0.2499009567639516,0.22078184909221382,0.020111162081141432,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-12 23:00:00,-0.6944131875857961,-0.6376716183969103,-0.02029101678179845,0.3574916980242994,0.3018309759132285,0.3518425500330548,-0.6944131875857961,-0.6376716183969103,-0.1029586085561299,0.526752842004572,-0.8057731146465693,0.3792465435127772,1.3864743319094235,-0.5957720585463393,-0.0032749859331010138,-0.3907621553655638,-0.3992887984158093,0.37765691325782863,-0.02029101678179845,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 00:00:00,0.9826420600535195,-0.25658681619476736,0.018096189839422145,0.37455450385531874,0.302302642703792,0.3516237700556916,0.9826420600535195,-0.25658681619476736,0.572790808737108,0.12437437174760464,-0.801567310637324,0.5349402506572313,1.3390241393250362,-0.29132792146762615,-0.4846895547733919,0.5908447691159839,-0.23014426136069682,0.2835532908261253,0.018096189839422145,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 01:00:00,1.3015875942472928,0.1277105054732824,-0.04428748194697966,0.35536927095697446,0.28493197030215617,0.3532777815740947,1.3015875942472928,0.1277105054732824,0.9258256986419913,0.6437582394340882,-0.7857069848509647,1.1495180351344014,1.3869247262335018,0.12952734812183353,0.663828240544171,-0.07994778970058378,-0.131630983132001,0.5450216565441774,-0.04428748194697966,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 02:00:00,-1.8222891839319533,0.6196358197245421,-0.05738653405003451,0.32219781087024235,0.29963024056025184,0.3525181356012012,-1.8222891839319533,0.6196358197245421,0.0690544057558014,-0.16923624241427684,-0.7622238752552963,0.7216665284668318,1.458357127778638,0.5548440065094505,2.584178886707803,0.06904145541585302,0.5754379683346621,-1.2723804763833457,-0.05738653405003451,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 03:00:00,0.004377204599892581,-1.3409815006248798,-0.04108665110824049,0.3300559530395887,0.304302508413742,-3.8727576758492397,0.004377204599892581,-1.3409815006248798,-2.5219886578427606,-0.05544399218923873,-1.3433712947277658,-5.95842517402217,-4.256297106259954,-1.357931842253369,-0.03530482811681378,0.906695720494603,0.45544107143429097,-0.09245403636578559,-0.04108665110824049,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 04:00:00,0.004377204599892581,-1.3409815006248798,-0.010139486433377316,0.29448462657200875,0.30181903460022086,-3.8727576758492397,0.004377204599892581,-1.3409815006248798,-2.5219886578427606,1.036924862850941,-1.3433712947277658,-5.95842517402217,1.375654784122468,-1.357931842253369,0.6528290177647347,0.4223793268018628,-0.1739824070054491,0.3810218781131842,-0.010139486433377316,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 05:00:00,0.5777360363147124,-1.3409815006248798,-0.03949737599473742,0.2540546997476064,0.29483132852887095,-3.8727576758492397,0.5777360363147124,-1.3409815006248798,-2.5219886578427606,0.024128898207559618,-1.3433712947277658,-5.95842517402217,1.3498145691498682,-1.357931842253369,1.1532197072849484,-0.005562021989526904,-0.14170084419316248,0.06561844820148241,-0.03949737599473742,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 06:00:00,-0.5447479725607737,-1.3409815006248798,0.07128306065981523,0.3104037841035864,0.2959812701847656,-3.8727576758492397,-0.5447479725607737,-1.3409815006248798,-2.5219886578427606,0.014018971908139263,-1.3433712947277658,-5.95842517402217,1.3442849253107858,-1.357931842253369,0.5991345451868201,3.2459070820385665,-0.0003268966469836932,0.7973755351674153,0.07128306065981523,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 07:00:00,-1.3497278976626872,-1.3409815006248798,-0.06393244150967432,0.3855872457933799,0.28770672566988814,-3.8727576758492397,-1.3497278976626872,-1.3409815006248798,-2.5219886578427606,-0.47608196020996335,-1.3433712947277658,-5.95842517402217,1.3160026608113655,-1.357931842253369,-0.46042795820350574,-0.4248203077680232,0.055800971534961476,-0.31760327569495195,-0.06393244150967432,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 08:00:00,0.2798782219294843,-1.3409815006248798,-0.04162406760358183,0.2788482016745795,0.2793529623707686,-3.8727576758492397,0.2798782219294843,-1.3409815006248798,-2.5219886578427606,1.035495626541008,-1.3433712947277658,-5.95842517402217,1.2505953143477102,-1.357931842253369,0.934873766668187,0.2274430910211655,0.03466329583891311,0.3571324691654736,-0.04162406760358183,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 09:00:00,-0.9594883783458231,-1.3409815006248798,-0.03806089270091219,-8.844111797673483,0.2681188903618731,-3.8727576758492397,-0.9594883783458231,-1.3409815006248798,-2.5219886578427606,0.14829944912848253,-0.5317510934256641,0.79381576973332,1.271231812168895,-1.357931842253369,-0.48987430402658644,0.22356880293809409,-0.026865046299363874,0.23410170956101303,-0.03806089270091219,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 10:00:00,0.07663382189815325,-0.07047697478266858,0.04888604156249234,0.2784120145635575,0.24817779041353866,-3.8727576758492397,0.07663382189815325,-0.07047697478266858,-2.5219886578427606,0.20325381343132984,-0.5016748522790708,0.8577358451675327,1.2169231979416102,-0.2919791272472995,1.4437086739406015,9.292747930730135,0.928180854100837,6.817816218013506,0.04888604156249234,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 11:00:00,-2.285082150340756,0.2632992340853537,-0.04580935096603705,0.31152650250098024,0.2569800397204815,-3.8727576758492397,-2.285082150340756,0.2632992340853537,-2.5219886578427606,0.6330722942943512,-0.453644107970191,1.2942170562347604,1.2035359487036492,-0.20388742859538406,1.1625208764903234,4.529625555219054,3.4831701845493237,1.5393633966563791,-0.04580935096603705,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 12:00:00,-0.9466828491772689,0.25118056631542174,-0.04875074871444451,0.2796965115474296,0.27441016167408144,-3.8727576758492397,-0.9466828491772689,0.25118056631542174,-2.5219886578427606,-0.12206871530372754,-0.4094129170654934,0.8673331168559296,1.136980271450547,-0.04124397316818539,0.6192202854055912,1.7921819419888072,1.6469630537679991,0.5046148394576419,-0.04875074871444451,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 13:00:00,-0.28837719811057494,0.23466042359503073,-0.061676250313834925,0.2014788084956968,0.27830512837955695,-3.8727576758492397,-0.28837719811057494,0.23466042359503073,-2.5219886578427606,1.4976077820075282,-0.30545126731769745,1.9120360725997565,1.0561069910479608,-0.08767651994923231,1.6248203239444503,0.06647509033755916,1.4765939290961367,-1.9226259438099964,-0.061676250313834925,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 14:00:00,0.26356963909898523,0.22900685505661206,-0.06368039088352972,0.21725625319410516,0.30533179604736327,-3.8727576758492397,0.26356963909898523,0.22900685505661206,-2.5219886578427606,-1.0912366232993094,-0.2680678778232326,0.2126500508050941,1.0200344199890428,-0.1858694299843745,0.35750631977740344,0.09335733911833999,3.015323624721054,-2.769797984483827,-0.06368039088352972,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 15:00:00,1.0923035416493376,0.61571880018704,-0.06224606615857901,0.1619611369520215,0.3166910953830169,-3.8727576758492397,1.0923035416493376,0.61571880018704,-2.5219886578427606,2.092238665591751,-0.1646113394289684,1.861711917564023,1.030689795581754,-0.20106621336285777,2.184936583207463,0.08677741578487097,1.8133964710336365,-2.363986217667813,-0.06224606615857901,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 16:00:00,0.9052402587601477,0.7928057895651891,-0.06319069566733555,0.16608106486756585,0.3355954172234232,-3.8727576758492397,0.9052402587601477,0.7928057895651891,-2.5219886578427606,0.8780847911859078,-0.025107977000964805,2.216946998260399,0.9859813857300378,0.2564656018775044,1.5993177388794542,-0.12502514219248365,1.42105339103186,-1.2169884191284004,-0.06319069566733555,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-13 17:00:00,-1.6967918907370714,0.48396343554930255,-0.05278057580869923,0.035480950716616694,0.3301978915338036,-3.8727576758492397,-1.6967918907370714,0.48396343554930255,-2.5219886578427606,0.24090180027814115,0.11060239486737292,1.8518879208093384,1.027068955965733,0.4207547033908975,0.5170548033951676,0.11264899533395412,0.28534598903826086,-0.07826037366139932,-0.05278057580869923,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 18:00:00,1.2610220979391338,0.5414325346695541,-0.05465810189678773,-0.017985027896590226,0.34352764863943913,-3.8727576758492397,1.2610220979391338,0.5414325346695541,-0.6780387817069844,0.17947816743064868,0.26184814323638234,1.4171226569801927,0.9380166395934247,0.38924743869465317,0.5100537702907006,0.3075302914329663,0.6662725019535075,-0.4917840861000106,-0.05465810189678773,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 19:00:00,0.2083528102225854,0.4901567370178801,-0.0599758345652827,-0.0343437783558289,0.3285398150391139,-3.8727576758492397,0.2083528102225854,0.4901567370178801,-0.7851330157402685,-0.49552066474718837,0.33731060566213555,0.5242489670917954,0.9646758706632248,0.35908089331823967,0.39624820760652757,-0.19254735566095255,0.33093209128654466,-0.5086575758675715,-0.0599758345652827,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 20:00:00,0.3862944592197978,0.4892339027682622,-0.05733965215978894,-0.019887272879368853,0.3026257004336728,-3.8727576758492397,0.3862944592197978,0.4892339027682622,-0.5918362985570166,0.370079049150903,0.47845889917620155,0.4830989799165824,0.9433740389208144,0.4471687212876123,0.4066466363959803,-0.28852585900015837,-0.06088319804954492,-0.18218536210076636,-0.05733965215978894,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 21:00:00,2.2201723203303882,0.8704177413245175,-0.026400049895449352,0.04089159018759942,0.3087646161229385,-3.8727576758492397,2.2201723203303882,0.8704177413245175,0.19117106991581923,0.08357847109273502,0.556315770997511,0.3747107794570447,0.9734890338108961,1.0343974960011804,-0.8911869779869879,-0.06283215788779489,-0.26163943664969,0.041860089868850404,-0.026400049895449352,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 22:00:00,1.0151173649647864,0.8817760105119122,-0.06146063993823731,0.09156649078601409,0.2809756846638398,-3.8727576758492397,1.0151173649647864,0.8817760105119122,0.3312294730036698,-0.2560247087148576,0.5789132534762937,0.07279628005785617,1.087605507508439,1.0212001435780174,2.093570291418764,-0.26887238848225825,0.313699424223018,-0.5799273467186975,-0.06146063993823731,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-13 23:00:00,0.3301547081125901,-0.04602884110247059,-0.036276778244188346,-0.00467260644100225,0.24939113112059025,-3.8727576758492397,0.3301547081125901,-0.04602884110247059,0.6085474755271271,0.9338049191002855,0.6430124022904843,0.924356473457639,1.1235056174294917,0.18900299910232765,0.1744049661902644,-0.26602059959148044,-0.3121975297959419,-0.05646683536735986,-0.036276778244188346,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-14 00:00:00,0.2490478981871606,-0.017869302425161913,-0.044216356073407286,0.06565305326040266,0.293412004066626,-3.8727576758492397,0.2490478981871606,-0.017869302425161913,0.6373872108050426,-0.052696435720418384,0.6939206782679922,0.755708988095883,1.155008215694138,0.23109479585570625,-0.0010628570360365448,-0.09586737888018515,-0.14412868706187143,-0.00842264382516732,-0.044216356073407286,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-14 01:00:00,-0.08312855170988184,0.060838982116032087,0.0036338031450780825,0.0771589641180213,0.35214661621721927,-3.8727576758492397,-0.08312855170988184,0.060838982116032087,1.2802289087483818,-0.6116477473388267,0.7328032182917757,-0.0340142745847919,1.165737411623932,0.12582259771567597,-0.7919009272133769,1.572167982648084,0.038044234463174544,0.9595861588608726,0.0036338031450780825,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-14 02:00:00,0.5935480553255584,0.042789687037753064,0.0845769087534514,0.09873007602222066,0.26876024085304945,-3.8727576758492397,0.5935480553255584,0.042789687037753064,1.7038079482806485,0.4716826409731883,0.7809512789450525,0.3847346118571249,1.1572345305159653,0.15135256302815733,0.16000735295282378,1.3525838878971888,-0.24055787007560608,1.65284218537375,0.0845769087534514,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-14 03:00:00,0.13675749717251803,-0.6918948802674558,-0.020491798234866743,0.22418325880428586,-6.858252870593333,0.28612421277577893,0.13675749717251803,-0.6918948802674558,1.8347331840468284,-0.9734869841625042,0.7588771634069271,-0.6148823048209158,1.174146135941004,-0.7954999739189614,-0.13307970102563166,-0.024162626014388462,-0.2707929194395458,0.2598657958943421,-0.020491798234866743,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-14 04:00:00,-0.07521410466889888,-0.9056752303020932,-0.016902712318502926,0.2822118057858636,0.2684194839869095,0.28744928776379214,-0.07521410466889888,-0.9056752303020932,1.777276678825068,0.09938760824414973,0.757628301136854,-0.4617066846305266,1.2009350825527887,-0.8552973215180706,0.34477261624703487,0.47766289375556387,-0.1199767249946912,0.9430263380944758,-0.016902712318502926,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-14 05:00:00,0.5519113704292905,-0.8434018487874066,-0.034679724363976795,0.30103500707667213,0.29428909097035677,0.2887502831197572,0.5519113704292905,-0.8434018487874066,1.7266835977941128,0.8623012191449001,0.7520142433187907,0.46951526690413536,1.206065847021908,-0.8898722565061526,-0.636134390279766,0.8165159949040216,0.22960377838837837,0.5270568782946264,-0.034679724363976795,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-14 06:00:00,-0.4988846882685201,-0.637352588044892,-0.05220366997706103,0.3152010699878557,0.2694229551022409,0.2900982398351115,-0.4988846882685201,-0.637352588044892,1.3935466419980804,-0.2837373808716997,0.7307908036840156,0.26667374449325737,1.2335520486233154,-0.6211937687327324,0.498415131581715,0.34065366884349163,0.5134620909600449,-0.8248473463940517,-0.05220366997706103,-0.02887286078071998,0.0,0.0,0.0,1
2025-01-14 07:00:00,0.2793845185806117,-0.6480368711857021,0.20859698783986058,0.31012677105535397,0.2083179414622868,0.29325759166505966,0.2793845185806117,-0.6480368711857021,2.281428498999273,0.16292503855609747,0.7618635986969351,0.4174658880024235,1.2058391961234454,-0.5312024042664407,-0.16298219303748243,4.383373353178034,-0.15236604170865192,4.537967070553948,0.20859698783986058,-0.02887286078071998,0.0,0.0,0.0,0
2025-01-14 08:00:00,-0.31394765431544613,-0.6869337849333079,-0.018310931882812957,0.3442727847292095,0.2206435523647474,0.29575681538971765,-0.31394765431544613,-0.6869337849333079,1.9755739065777984,-0.34168217499626813,0.7411509489017433,0.14685128750272522,1.2483862295650967,-0.39201244875823166,-0.292407530680997,0.44668494933419817,-0.12102253122549073,0.5349217340191934,-0.018310931882812957,-0.02887286078071998,0.0,0.0,0.0,1
