timestamp,open,high,low,close,volume
2025-01-13 11:00:00+00:00,3157.9978772291074,3119.501702462049,3119.501702462049,3119.501702462049,19017950042.267075
2025-01-13 12:00:00+00:00,3119.501702462049,3072.7241462135594,3072.7241462135594,3072.7241462135594,20060315151.36281
2025-01-13 13:00:00+00:00,3072.7241462135594,3051.8595700106853,3051.8595700106853,3051.8595700106853,22849057746.00217
2025-01-13 14:00:00+00:00,3051.8595700106853,3058.022698656582,3058.022698656582,3058.022698656582,23600649399.721428
2025-01-13 15:00:00+00:00,3058.022698656582,3032.163105151676,3032.163105151676,3032.163105151676,27988521913.181316
2025-01-13 16:00:00+00:00,3032.163105151676,3055.9283848367145,3055.9283848367145,3055.9283848367145,31819655566.477554
2025-01-13 17:00:00+00:00,3055.9283848367145,3004.4200285857073,3004.4200285857073,3004.4200285857073,33291450333.595066
2025-01-13 18:00:00+00:00,3004.4200285857073,3019.839876460077,3019.839876460077,3019.839876460077,34811804362.44993
2025-01-13 19:00:00+00:00,3019.839876460077,3007.5187782238468,3007.5187782238468,3007.5187782238468,36069833091.80527
2025-01-13 20:00:00+00:00,3007.5187782238468,3024.9374591575397,3024.9374591575397,3024.9374591575397,37404732556.90306
2025-01-13 21:00:00+00:00,3024.9374591575397,3090.943063736619,3090.943063736619,3090.943063736619,34723895785.823814
2025-01-13 22:00:00+00:00,3090.943063736619,3111.7078874558915,3111.7078874558915,3111.7078874558915,40914149928.169395
2025-01-13 23:00:00+00:00,3111.7078874558915,3129.9291659172377,3129.9291659172377,3129.9291659172377,41632642190.6474
2025-01-14 00:00:00+00:00,3129.9291659172377,3136.134992657647,3136.134992657647,3136.134992657647,41752019717.98453
2025-01-14 01:00:00+00:00,3136.134992657647,3131.2168788217527,3131.2168788217527,3131.2168788217527,39106741013.39564
2025-01-14 02:00:00+00:00,3131.2168788217527,3140.9986456807696,3140.9986456807696,3140.9986456807696,39746344472.84193
2025-01-14 03:00:00+00:00,3140.9986456807696,3156.4935217477787,3156.4935217477787,3156.4935217477787,39420916934.34855
2025-01-14 04:00:00+00:00,3156.4935217477787,3159.461184520418,3159.461184520418,3159.461184520418,40675584490.70804
2025-01-14 05:00:00+00:00,3159.461184520418,3175.359356760579,3175.359356760579,3175.359356760579,38629069434.77652
2025-01-14 06:00:00+00:00,3175.359356760579,3159.330088377182,3159.330088377182,3159.330088377182,40355533485.751976
2025-01-14 07:00:00+00:00,3159.330088377182,3183.9395297169644,3183.9395297169644,3183.9395297169644,39924067213.29676
2025-01-14 08:00:00+00:00,3183.9395297169644,3171.562367385467,3171.562367385467,3171.562367385467,39064516967.51235
2025-01-14 09:00:00+00:00,3171.562367385467,3186.0108396493665,3186.0108396493665,3186.0108396493665,39464235768.280136
2025-01-14 10:00:00+00:00,3186.0108396493665,3244.4255393029703,3244.4255393029703,3244.4255393029703,39587050253.05903
2025-01-14 11:00:00+00:00,3244.4255393029703,3232.6943350724077,3232.6943350724077,3232.6943350724077,38832400450.051254
2025-01-14 12:00:00+00:00,3232.6943350724077,3214.246776147014,3214.246776147014,3214.246776147014,36884698665.897934
2025-01-14 13:00:00+00:00,3214.246776147014,3182.9795716728518,3182.9795716728518,3182.9795716728518,35158790457.70968
2025-01-14 14:00:00+00:00,3182.9795716728518,3207.2960750851157,3207.2960750851157,3207.2960750851157,34638365264.722
2025-01-14 15:00:00+00:00,3207.2960750851157,3186.217078856059,3186.217078856059,3186.217078856059,30176852880.675743
2025-01-14 16:00:00+00:00,3186.217078856059,3194.8932096210383,3194.8932096210383,3194.8932096210383,29141284269.41044
2025-01-14 17:00:00+00:00,3194.8932096210383,3192.0462894519824,3192.0462894519824,3192.0462894519824,26627867785.505077
2025-01-14 18:00:00+00:00,3192.0462894519824,3212.6993263015884,3212.6993263015884,3212.6993263015884,27430560894.958336
2025-01-14 19:00:00+00:00,3212.6993263015884,3223.6223506156875,3223.6223506156875,3223.6223506156875,26682389831.73476
2025-01-14 20:00:00+00:00,3223.6223506156875,3213.138443417572,3213.138443417572,3213.138443417572,25847880008.304478
2025-01-14 21:00:00+00:00,3213.138443417572,3216.9397413758234,3216.9397413758234,3216.9397413758234,25026202841.997955
2025-01-14 22:00:00+00:00,3216.9397413758234,3215.00695624578,3215.00695624578,3215.00695624578,23362905455.253155
2025-01-14 23:00:00+00:00,3215.00695624578,3236.085067487854,3236.085067487854,3236.085067487854,22777907177.957466
2025-01-15 00:00:00+00:00,3236.085067487854,3224.311621799453,3224.311621799453,3224.311621799453,22418917482.84241
2025-01-15 01:00:00+00:00,3224.311621799453,3221.3568560297563,3221.3568560297563,3221.3568560297563,21728923867.488415
2025-01-15 02:00:00+00:00,3221.3568560297563,3230.3010242844007,3230.3010242844007,3230.3010242844007,22412996452.339848
2025-01-15 03:00:00+00:00,3230.3010242844007,3213.4329345144447,3213.4329345144447,3213.4329345144447,22320962791.867886
2025-01-15 04:00:00+00:00,3213.4329345144447,3238.4579728639874,3238.4579728639874,3238.4579728639874,22827269438.08166
2025-01-15 05:00:00+00:00,3238.4579728639874,3225.454005283256,3225.454005283256,3225.454005283256,22643892264.71946
2025-01-15 06:00:00+00:00,3225.454005283256,3229.625981203131,3229.625981203131,3229.625981203131,22549151771.012394
2025-01-15 07:00:00+00:00,3229.625981203131,3228.2552706662896,3228.2552706662896,3228.2552706662896,20562229178.674763
2025-01-15 08:00:00+00:00,3228.2552706662896,3232.374855078105,3232.374855078105,3232.374855078105,21172684174.030857
2025-01-15 09:00:00+00:00,3232.374855078105,3230.616191115736,3230.616191115736,3230.616191115736,20834946331.917072
2025-01-15 10:00:00+00:00,3230.616191115736,3197.3049019080495,3197.3049019080495,3197.3049019080495,20307228943.6978
2025-01-15 11:00:00+00:00,3197.3049019080495,3209.581699195931,3209.581699195931,3209.581699195931,20613709888.905216
2025-01-15 12:00:00+00:00,3209.581699195931,3199.1557899723384,3199.1557899723384,3199.1557899723384,20336375548.107334
2025-01-15 13:00:00+00:00,3199.1557899723384,3200.572056237058,3200.572056237058,3200.572056237058,19351240660.727413
2025-01-15 14:00:00+00:00,3200.572056237058,3294.314420979212,3294.314420979212,3294.314420979212,21116425735.957127
2025-01-15 15:00:00+00:00,3294.314420979212,3337.279681474653,3337.279681474653,3337.279681474653,18038480737.15157
2025-01-15 16:00:00+00:00,3337.279681474653,3333.911292573245,3333.911292573245,3333.911292573245,22858023990.947678
2025-01-15 17:00:00+00:00,3333.911292573245,3346.011555029402,3346.011555029402,3346.011555029402,22937038897.272858
2025-01-15 18:00:00+00:00,3346.011555029402,3326.7660633712694,3326.7660633712694,3326.7660633712694,22015886581.154087
2025-01-15 19:00:00+00:00,3326.7660633712694,3375.736399605543,3375.736399605543,3375.736399605543,20272573358.567093
2025-01-15 20:00:00+00:00,3375.736399605543,3439.3676041736444,3439.3676041736444,3439.3676041736444,22892044431.508007
2025-01-15 21:00:00+00:00,3439.3676041736444,3436.6801598074744,3436.6801598074744,3436.6801598074744,25002230101.802395
2025-01-15 22:00:00+00:00,3436.6801598074744,3433.5892687551614,3433.5892687551614,3433.5892687551614,25399527867.78953
2025-01-15 23:00:00+00:00,3433.5892687551614,3429.7028639778664,3429.7028639778664,3429.7028639778664,25424441186.93285
2025-01-16 00:00:00+00:00,3429.7028639778664,3454.324754277295,3454.324754277295,3454.324754277295,25454100988.426098
2025-01-16 01:00:00+00:00,3454.324754277295,3401.6905146596987,3401.6905146596987,3401.6905146596987,24351936357.795353
2025-01-16 02:00:00+00:00,3401.6905146596987,3402.3417341501713,3402.3417341501713,3402.3417341501713,26424117642.089134
2025-01-16 03:00:00+00:00,3402.3417341501713,3386.371847546493,3386.371847546493,3386.371847546493,26249448481.78943
2025-01-16 04:00:00+00:00,3386.371847546493,3361.4927877948494,3361.4927877948494,3361.4927877948494,26463371307.176125
2025-01-16 05:00:00+00:00,3361.4927877948494,3371.8219588295606,3371.8219588295606,3371.8219588295606,26277859420.497364
2025-01-16 06:00:00+00:00,3371.8219588295606,3367.2235314351155,3367.2235314351155,3367.2235314351155,25805948831.926403
2025-01-16 07:00:00+00:00,3367.2235314351155,3377.7951331800105,3377.7951331800105,3377.7951331800105,26450951904.49225
2025-01-16 08:00:00+00:00,3377.7951331800105,3383.1707278359972,3383.1707278359972,3383.1707278359972,24052619829.3615
2025-01-16 09:00:00+00:00,3383.1707278359972,3321.058464921701,3321.058464921701,3321.058464921701,25819522738.844048
2025-01-16 10:00:00+00:00,3321.058464921701,3332.5625129319014,3332.5625129319014,3332.5625129319014,22394763490.875088
2025-01-16 11:00:00+00:00,3332.5625129319014,3333.30246387048,3333.30246387048,3333.30246387048,27302403846.943645
2025-01-16 12:00:00+00:00,3333.30246387048,3349.9454778883774,3349.9454778883774,3349.9454778883774,27734158608.866814
2025-01-16 13:00:00+00:00,3349.9454778883774,3358.9444544219086,3358.9444544219086,3358.9444544219086,28576428631.667095
2025-01-16 14:00:00+00:00,3358.9444544219086,3326.491056411511,3326.491056411511,3326.491056411511,27572414527.63672
2025-01-16 15:00:00+00:00,3326.491056411511,3275.419175646765,3275.419175646765,3275.419175646765,24488224102.041092
2025-01-16 16:00:00+00:00,3275.419175646765,3331.6616509216924,3331.6616509216924,3331.6616509216924,27701295938.802105
2025-01-16 17:00:00+00:00,3331.6616509216924,3339.236824975076,3339.236824975076,3339.236824975076,27731155354.056896
2025-01-16 18:00:00+00:00,3339.236824975076,3346.2661062455177,3346.2661062455177,3346.2661062455177,27763747917.88027
2025-01-16 19:00:00+00:00,3346.2661062455177,3325.344520830803,3325.344520830803,3325.344520830803,27623816361.276894
2025-01-16 20:00:00+00:00,3325.344520830803,3345.241609656709,3345.241609656709,3345.241609656709,26915159742.016148
2025-01-16 21:00:00+00:00,3345.241609656709,3331.7822349164144,3331.7822349164144,3331.7822349164144,25619270097.785362
2025-01-16 22:00:00+00:00,3331.7822349164144,3322.335803126609,3322.335803126609,3322.335803126609,25464624464.848244
2025-01-16 23:00:00+00:00,3322.335803126609,3302.003952562429,3302.003952562429,3302.003952562429,25935233240.221268
2025-01-17 00:00:00+00:00,3302.003952562429,3306.8156612326384,3306.8156612326384,3306.8156612326384,24972929922.75217
2025-01-17 01:00:00+00:00,3306.8156612326384,3314.1387649002777,3314.1387649002777,3314.1387649002777,24577018223.065117
2025-01-17 02:00:00+00:00,3314.1387649002777,3384.8709055960794,3384.8709055960794,3384.8709055960794,26243498915.26003
2025-01-17 03:00:00+00:00,3384.8709055960794,3356.8053284482207,3356.8053284482207,3356.8053284482207,27451403689.37813
2025-01-17 04:00:00+00:00,3356.8053284482207,3361.07359218414,3361.07359218414,3361.07359218414,26617642720.36297
2025-01-17 05:00:00+00:00,3361.07359218414,3370.796981185023,3370.796981185023,3370.796981185023,26494074290.36601
2025-01-17 06:00:00+00:00,3370.796981185023,3363.8774112276037,3363.8774112276037,3363.8774112276037,27423372816.295624
2025-01-17 07:00:00+00:00,3363.8774112276037,3366.718605600679,3366.718605600679,3366.718605600679,24551197885.943085
2025-01-17 08:00:00+00:00,3366.718605600679,3372.002567409556,3372.002567409556,3372.002567409556,27615952101.726616
2025-01-17 09:00:00+00:00,3372.002567409556,3403.956133958619,3403.956133958619,3403.956133958619,24774289825.803455
2025-01-17 10:00:00+00:00,3403.956133958619,3408.952072103325,3408.952072103325,3408.952072103325,26418464862.958755
2025-01-17 11:00:00+00:00,3408.952072103325,3423.441039490791,3423.441039490791,3423.441039490791,27233599912.454666
2025-01-17 12:00:00+00:00,3423.441039490791,3424.242718987619,3424.242718987619,3424.242718987619,27276062133.726673
2025-01-17 13:00:00+00:00,3424.242718987619,3407.6302988429225,3407.6302988429225,3407.6302988429225,26869443703.149254
2025-01-17 14:00:00+00:00,3407.6302988429225,3400.7202094678064,3400.7202094678064,3400.7202094678064,26094216982.0677
2025-01-17 15:00:00+00:00,3400.7202094678064,3426.085391292918,3426.085391292918,3426.085391292918,26164270541.03363
2025-01-17 16:00:00+00:00,3426.085391292918,3419.939177777958,3419.939177777958,3419.939177777958,25646778639.369995
2025-01-17 17:00:00+00:00,3419.939177777958,3444.6746356071176,3444.6746356071176,3444.6746356071176,25564783933.280563
2025-01-17 18:00:00+00:00,3444.6746356071176,3413.325046123592,3413.325046123592,3413.325046123592,24871617425.003063
2025-01-17 19:00:00+00:00,3413.325046123592,3414.5020736870374,3414.5020736870374,3414.5020736870374,25337173779.767593
2025-01-17 20:00:00+00:00,3414.5020736870374,3432.967304912719,3432.967304912719,3432.967304912719,25226025381.41432
2025-01-17 21:00:00+00:00,3432.967304912719,3508.6807091170563,3508.6807091170563,3508.6807091170563,28267257416.954247
2025-01-17 22:00:00+00:00,3508.6807091170563,3474.758129435636,3474.758129435636,3474.758129435636,28278019973.77849
2025-01-17 23:00:00+00:00,3474.758129435636,3469.512644451865,3469.512644451865,3469.512644451865,28344380345.818764
2025-01-18 00:00:00+00:00,3469.512644451865,3475.543290362819,3475.543290362819,3475.543290362819,27680727381.053127
2025-01-18 01:00:00+00:00,3475.543290362819,3489.1560678207506,3489.1560678207506,3489.1560678207506,28010379517.490334
2025-01-18 02:00:00+00:00,3489.1560678207506,3465.1430407098455,3465.1430407098455,3465.1430407098455,26827902513.459743
2025-01-18 03:00:00+00:00,3465.1430407098455,3453.1409692149914,3453.1409692149914,3453.1409692149914,25445832440.602055
2025-01-18 04:00:00+00:00,3453.1409692149914,3386.91699327245,3386.91699327245,3386.91699327245,25711887787.396755
2025-01-18 05:00:00+00:00,3386.91699327245,3368.8735243700526,3368.8735243700526,3368.8735243700526,27398411842.38682
2025-01-18 06:00:00+00:00,3368.8735243700526,3289.2013745068225,3289.2013745068225,3289.2013745068225,28293430357.317543
2025-01-18 07:00:00+00:00,3289.2013745068225,3314.2544902794752,3314.2544902794752,3314.2544902794752,29178374746.86958
2025-01-18 08:00:00+00:00,3314.2544902794752,3292.4941286552494,3292.4941286552494,3292.4941286552494,30053048707.917194
2025-01-18 09:00:00+00:00,3292.4941286552494,3294.0814292326595,3294.0814292326595,3294.0814292326595,30715897682.767178
2025-01-18 10:00:00+00:00,3294.0814292326595,3269.019382897858,3269.019382897858,3269.019382897858,31053020735.77137
2025-01-18 11:00:00+00:00,3269.019382897858,3265.8601075395013,3265.8601075395013,3265.8601075395013,31774473380.002724
2025-01-18 12:00:00+00:00,3265.8601075395013,3312.110047272561,3312.110047272561,3312.110047272561,30852910987.48677
2025-01-18 13:00:00+00:00,3312.110047272561,3287.3726308906516,3287.3726308906516,3287.3726308906516,33438556237.673027
2025-01-18 14:00:00+00:00,3287.3726308906516,3309.3492786604534,3309.3492786604534,3309.3492786604534,31604393427.696182
2025-01-18 15:00:00+00:00,3309.3492786604534,3298.808810142777,3298.808810142777,3298.808810142777,32956682582.24103
2025-01-18 16:00:00+00:00,3298.808810142777,3323.584779529514,3323.584779529514,3323.584779529514,33034315863.906708
2025-01-18 17:00:00+00:00,3323.584779529514,3257.940375144288,3257.940375144288,3257.940375144288,34376644283.335106
2025-01-18 18:00:00+00:00,3257.940375144288,3263.555836513275,3263.555836513275,3263.555836513275,34446306827.45703
2025-01-18 19:00:00+00:00,3263.555836513275,3263.7681066977243,3263.7681066977243,3263.7681066977243,34690211130.3889
2025-01-18 20:00:00+00:00,3263.7681066977243,3285.7577874845797,3285.7577874845797,3285.7577874845797,34595598815.40116
2025-01-18 21:00:00+00:00,3285.7577874845797,3263.4912451447867,3263.4912451447867,3263.4912451447867,32747052946.656273
2025-01-18 22:00:00+00:00,3263.4912451447867,3271.084106596084,3271.084106596084,3271.084106596084,31982634843.36813
2025-01-18 23:00:00+00:00,3271.084106596084,3281.0938882360415,3281.0938882360415,3281.0938882360415,31715679888.167843
2025-01-19 00:00:00+00:00,3281.0938882360415,3306.5974815912537,3306.5974815912537,3306.5974815912537,32358258996.026375
2025-01-19 01:00:00+00:00,3306.5974815912537,3309.2324399230497,3309.2324399230497,3309.2324399230497,32683819722.54256
2025-01-19 02:00:00+00:00,3309.2324399230497,3350.0452691380415,3350.0452691380415,3350.0452691380415,33391882129.402225
2025-01-19 03:00:00+00:00,3350.0452691380415,3353.278643412752,3353.278643412752,3353.278643412752,34080134790.892147
2025-01-19 04:00:00+00:00,3353.278643412752,3342.5748752222685,3342.5748752222685,3342.5748752222685,33223782798.809235
2025-01-19 05:00:00+00:00,3342.5748752222685,3291.821039351111,3291.821039351111,3291.821039351111,33481945517.1922
2025-01-19 06:00:00+00:00,3291.821039351111,3295.4877374775324,3295.4877374775324,3295.4877374775324,32775065618.645374
2025-01-19 07:00:00+00:00,3295.4877374775324,3285.183992154026,3285.183992154026,3285.183992154026,31757638307.021957
2025-01-19 08:00:00+00:00,3285.183992154026,3272.6785983304608,3272.6785983304608,3272.6785983304608,31838169656.615257
2025-01-19 09:00:00+00:00,3272.6785983304608,3219.266133108149,3219.266133108149,3219.266133108149,31755777731.59007
2025-01-19 10:00:00+00:00,3219.266133108149,3221.16336768323,3221.16336768323,3221.16336768323,30237370422.9996
2025-01-19 11:00:00+00:00,3221.16336768323,3175.5829127170496,3175.5829127170496,3175.5829127170496,33956887718.223457
2025-01-19 12:00:00+00:00,3175.5829127170496,3138.3517813877743,3138.3517813877743,3138.3517813877743,34812509225.7429
2025-01-19 13:00:00+00:00,3138.3517813877743,3197.7227208828676,3197.7227208828676,3197.7227208828676,35483790065.13746
2025-01-19 14:00:00+00:00,3197.7227208828676,3235.3241535139864,3235.3241535139864,3235.3241535139864,36532514861.89371
2025-01-19 15:00:00+00:00,3235.3241535139864,3378.077410184636,3378.077410184636,3378.077410184636,41844179419.07875
2025-01-19 16:00:00+00:00,3378.077410184636,3371.1211387975686,3371.1211387975686,3371.1211387975686,45614717161.13241
2025-01-19 17:00:00+00:00,3371.1211387975686,3405.764517884521,3405.764517884521,3405.764517884521,45528693290.96456
2025-01-19 18:00:00+00:00,3405.764517884521,3439.7786672354737,3439.7786672354737,3439.7786672354737,42748681949.46547
2025-01-19 19:00:00+00:00,3439.7786672354737,3421.3965548416963,3421.3965548416963,3421.3965548416963,46981951009.325325
2025-01-19 20:00:00+00:00,3421.3965548416963,3419.3476230416727,3419.3476230416727,3419.3476230416727,47144100724.538994
2025-01-19 21:00:00+00:00,3419.3476230416727,3350.4770108119674,3350.4770108119674,3350.4770108119674,48393623612.92596
2025-01-19 22:00:00+00:00,3350.4770108119674,3223.15014927828,3223.15014927828,3223.15014927828,49849140021.67958
2025-01-19 23:00:00+00:00,3223.15014927828,3256.0981444137906,3256.0981444137906,3256.0981444137906,56732500753.28322
2025-01-20 00:00:00+00:00,3256.0981444137906,3202.871407181103,3202.871407181103,3202.871407181103,59792720594.69139
2025-01-20 01:00:00+00:00,3202.871407181103,3165.537451067419,3165.537451067419,3165.537451067419,62834570772.7993
2025-01-20 02:00:00+00:00,3165.537451067419,3196.5908601221627,3196.5908601221627,3196.5908601221627,64691480174.275955
2025-01-20 03:00:00+00:00,3196.5908601221627,3243.3777483943845,3243.3777483943845,3243.3777483943845,65964055788.632095
2025-01-20 04:00:00+00:00,3243.3777483943845,3270.7459811506765,3270.7459811506765,3270.7459811506765,64921265317.33008
2025-01-20 05:00:00+00:00,3270.7459811506765,3266.171480863321,3266.171480863321,3266.171480863321,65787881149.75079
2025-01-20 06:00:00+00:00,3266.171480863321,3296.371550476765,3296.371550476765,3296.371550476765,66690986678.90457
2025-01-20 07:00:00+00:00,3296.371550476765,3405.0813587024386,3405.0813587024386,3405.0813587024386,68755077237.3914
2025-01-20 08:00:00+00:00,3405.0813587024386,3368.1144038448883,3368.1144038448883,3368.1144038448883,72199704452.1712
2025-01-20 09:00:00+00:00,3368.1144038448883,3392.779499660317,3392.779499660317,3392.779499660317,71872484847.89836
2025-01-20 10:00:00+00:00,3392.779499660317,3359.192739698139,3359.192739698139,3359.192739698139,69670883679.48471
2025-01-20 11:00:00+00:00,3359.192739698139,3349.746231108299,3349.746231108299,3349.746231108299,69231404076.17392
2025-01-20 12:00:00+00:00,3349.746231108299,3372.3310205341154,3372.3310205341154,3372.3310205341154,68429575925.4308
2025-01-20 13:00:00+00:00,3372.3310205341154,3297.935122043851,3297.935122043851,3297.935122043851,68890760536.31258
2025-01-20 14:00:00+00:00,3297.935122043851,3336.40198987513,3336.40198987513,3336.40198987513,69171176408.72452
2025-01-20 15:00:00+00:00,3336.40198987513,3347.823349092821,3347.823349092821,3347.823349092821,62735441807.281906
2025-01-20 16:00:00+00:00,3347.823349092821,3322.396309114672,3322.396309114672,3322.396309114672,60637974921.621315
2025-01-20 17:00:00+00:00,3322.396309114672,3369.819042642462,3369.819042642462,3369.819042642462,55266226514.262
2025-01-20 18:00:00+00:00,3369.819042642462,3283.6085701757115,3283.6085701757115,3283.6085701757115,60824533706.49665
2025-01-20 19:00:00+00:00,3283.6085701757115,3320.997732860902,3320.997732860902,3320.997732860902,66603860175.11324
2025-01-20 20:00:00+00:00,3320.997732860902,3344.655395659641,3344.655395659641,3344.655395659641,67086208417.58631
2025-01-20 21:00:00+00:00,3344.655395659641,3316.455189939374,3316.455189939374,3316.455189939374,66311538474.80361
2025-01-20 22:00:00+00:00,3316.455189939374,3279.2986638468005,3279.2986638468005,3279.2986638468005,61204004363.26425
2025-01-20 23:00:00+00:00,3279.2986638468005,3312.7838086527117,3312.7838086527117,3312.7838086527117,57415799054.03828
2025-01-21 00:00:00+00:00,3312.7838086527117,3277.389476653469,3277.389476653469,3277.389476653469,53366294718.79591
2025-01-21 01:00:00+00:00,3277.389476653469,3221.9626635817035,3221.9626635817035,3221.9626635817035,51129779300.50746
2025-01-21 02:00:00+00:00,3221.9626635817035,3245.106609774154,3245.106609774154,3245.106609774154,50993505701.22541
2025-01-21 03:00:00+00:00,3245.106609774154,3253.15893251037,3253.15893251037,3253.15893251037,46246010894.82776
2025-01-21 04:00:00+00:00,3253.15893251037,3259.8273105474577,3259.8273105474577,3259.8273105474577,50053114115.59368
2025-01-21 05:00:00+00:00,3259.8273105474577,3233.454596468223,3233.454596468223,3233.454596468223,49945632537.77801
2025-01-21 06:00:00+00:00,3233.454596468223,3218.443345041415,3218.443345041415,3218.443345041415,49287751879.71975
2025-01-21 07:00:00+00:00,3218.443345041415,3236.923424166024,3236.923424166024,3236.923424166024,48596053019.570114
2025-01-21 08:00:00+00:00,3236.923424166024,3249.395807171596,3249.395807171596,3249.395807171596,45787092532.23449
2025-01-21 09:00:00+00:00,3249.395807171596,3249.8509626960417,3249.8509626960417,3249.8509626960417,44921496632.186295
2025-01-21 10:00:00+00:00,3249.8509626960417,3268.18059770476,3268.18059770476,3268.18059770476,44661472031.38621
2025-01-21 11:00:00+00:00,3268.18059770476,3298.599518817873,3298.599518817873,3298.599518817873,44481581938.78364
2025-01-21 12:00:00+00:00,3298.599518817873,3301.619577970662,3301.619577970662,3301.619577970662,43827463452.140366
2025-01-21 13:00:00+00:00,3301.619577970662,3304.559377918401,3304.559377918401,3304.559377918401,42592947484.40178
2025-01-21 14:00:00+00:00,3304.559377918401,3304.6751325305822,3304.6751325305822,3304.6751325305822,41447056449.02371
2025-01-21 15:00:00+00:00,3304.6751325305822,3288.9092379675435,3288.9092379675435,3288.9092379675435,40918655970.11198
2025-01-21 16:00:00+00:00,3288.9092379675435,3292.024811199172,3292.024811199172,3292.024811199172,42279137102.49653
