timestamp,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_close_lag_1h,btc_close_lag_6h,btc_close_lag_24h,btc_ma_6h,btc_ma_24h,btc_return_1h,btc_volatility_6h,btc_rsi_14h,btc_volume_change_1h,btc_volume_ma_6h,btc_volume_ma_ratio,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_close_lag_1h,eth_close_lag_6h,eth_close_lag_24h,eth_ma_6h,eth_ma_24h,eth_return_1h,eth_volatility_6h,eth_rsi_14h,eth_volume_change_1h,eth_volume_ma_6h,eth_volume_ma_ratio,flow_cq_inflow,flow_cq_outflow,flow_cq_netflow,flow_cq_flow_ratio,eth_whale_volume,eth_whale_tx_count,eth_unique_senders,eth_unique_receivers,eth_whale_volume_ma_6h,eth_whale_tx_ma_6h,eth_whale_volume_onchain,eth_whale_tx_count_onchain,eth_whale_tx_count_large,eth_whale_volume_ma_6h_onchain
2025-01-12 05:00:00,94565.80576126036,94473.51645693358,94473.51645693358,94473.51645693358,15516120749.913025,94565.80576126036,94565.96347474444,0.0,94514.9650828879,0.0,-0.0009759268012771161,0.0015142265878864396,0.0,-0.04098613080632152,16977874649.986506,0.9139024212271091,3283.607157986765,3282.359111876394,3282.359111876394,3282.359111876394,10240482941.615116,3283.607157986765,3288.694178208778,0.0,3283.8499576851486,0.0,-0.0003800838682347374,0.0012624512361257489,0.0,-0.0011371639295316704,10557405924.857855,0.9699809796555676,0.08610887,0.1831347,1.2030705400000006,0.4701916120122947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 06:00:00,94473.51645693358,94488.70417581518,94488.70417581518,94488.70417581518,14077769541.938314,94473.51645693358,94572.19295828749,0.0,94501.05028580916,0.0,0.00016076165523615238,0.0015175748199036756,0.0,-0.09270043918566262,16368909985.322538,0.8600309705754009,3282.359111876394,3278.1145913886617,3278.1145913886617,3278.1145913886617,10097345814.866112,3282.359111876394,3283.0070131950847,0.0,3283.0345540507456,0.0,-0.001293131050887908,0.001174615404390243,0.0,-0.013977575819918209,10441642945.016308,0.9670265367276779,0.20603161,0.21885689,11.62920144,0.9413944820540855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 07:00:00,94488.70417581518,94379.41910441956,94379.41910441956,94379.41910441956,16302275777.89242,94488.70417581518,94342.7718499486,0.0,94507.15816155433,0.0,-0.0011565940325762858,0.0011891730720255097,0.0,0.15801553146094638,16150495455.403753,1.0093978740718994,3278.1145913886617,3270.0260006708754,3270.0260006708754,3270.0260006708754,10145433965.784334,3278.1145913886617,3280.4242985253736,0.0,3281.301504408329,0.0,-0.002467452095492373,0.0014875298294496667,0.0,0.004762454589543941,10351190514.710638,0.9801224266296816,0.18149486,0.67386028,-3.622519630000001,0.2693356413058783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 08:00:00,94379.41910441956,94269.08776026824,94269.08776026824,94269.08776026824,16104174376.791582,94379.41910441956,94536.89752196112,0.0,94462.52320127218,0.0,-0.0011690191060537147,0.0007602072486751443,0.0,-0.012151763581958575,15884652738.199,1.0138197316750075,3270.0260006708754,3265.476246745512,3265.476246745512,3265.476246745512,9953510721.709171,3270.0260006708754,3286.883254312652,0.0,3277.7336698138056,0.0,-0.0013913509936709367,0.0008592960871780497,0.0,-0.018917204007480426,10215677070.283283,0.9743368602227319,0.01713534,0.52039635,-10.88512595,0.03292741594475836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 09:00:00,94269.08776026824,94120.71507832204,94120.71507832204,94120.71507832204,14620620398.15968,94269.08776026824,94598.60594893617,0.0,94382.8747228365,0.0,-0.001573927206376724,0.0006340935356392934,47.20876534598659,-0.09212232455517344,15466701043.949821,0.9452966315579554,3265.476246745512,3237.743099250377,3237.743099250377,3237.743099250377,9573666486.45032,3265.476246745512,3286.8189102146257,0.0,3269.554367986431,0.0,-0.008492833938931632,0.0030137629207406045,0.0,-0.038161835143291745,10043763539.555807,0.9531951293701725,0.22031519,0.22268758,8.09946924,0.9893421117508585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 10:00:00,94120.71507832204,93857.34535112527,93857.34535112527,93857.34535112527,16650379155.195889,94120.71507832204,94565.80576126036,0.0,94264.79798781399,0.0,-0.002798212136165823,0.0009573410039093609,42.534206364224346,0.13882849713352097,15545223333.31515,1.071092952361274,3237.743099250377,3238.133737380316,3238.133737380316,3238.133737380316,9823072878.69698,3237.743099250377,3283.607157986765,0.0,3261.9754645520225,0.0,0.00012065136669714427,0.003154757735932579,34.006529315920105,0.026051293159172317,9972252134.85367,0.9850405651462322,0.10011876,0.20851847,3.405532640000001,0.4801410630863391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 11:00:00,93857.34535112527,93973.60002136382,93973.60002136382,93973.60002136382,13985279249.788408,93857.34535112527,94473.51645693358,0.0,94181.47858188569,0.0,0.0012386315615855459,0.0014066156126862058,35.80689040238413,-0.16006241543009025,15290083083.294382,0.9146633915330666,3238.133737380316,3243.466093040701,3243.466093040701,3243.466093040701,10096549280.774055,3238.133737380316,3282.359111876394,0.0,3255.4932947460734,0.0,0.001646737316260083,0.0034939625255108833,23.496251960746037,0.027840209011393613,9948263191.380163,1.014905726410855,0.05312059,0.30375622,-2.965665239999999,0.1748784440415935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 12:00:00,93973.60002136382,94203.8063026532,94203.8063026532,94203.8063026532,15684752771.492271,93973.60002136382,94488.70417581518,0.0,94133.99560302535,0.0,0.0024496909902040898,0.0019512715228452231,31.950064564567796,0.12151874062361512,15557913621.553375,1.0081527094843346,3243.466093040701,3251.4384882033905,3251.4384882033905,3251.4384882033905,9204995121.503952,3243.466093040701,3278.1145913886617,0.0,3251.0472775485287,0.0,0.0024579862819580356,0.003947515176128872,20.734652259291607,-0.0883028581822316,9799538075.819801,0.9393294918887173,0.11925604,0.46831403,1.2066415900000005,0.2546491834780532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 13:00:00,94203.8063026532,94255.24861633296,94255.24861633296,94255.24861633296,17168635961.03594,94203.8063026532,94379.41910441956,0.0,94113.3005216776,0.0,0.0005460746831660312,0.0019607463470730944,40.64688830585201,0.09460673120973206,15702306985.410627,1.0933830281746315,3251.4384882033905,3250.087455196473,3250.087455196473,3250.087455196473,9633163554.344215,3251.4384882033905,3270.0260006708754,0.0,3247.724186636128,0.0,-0.0004155185502722203,0.0039205907934087075,25.53917429261118,0.046514791935088784,9714159673.913116,0.9916620559793338,0.21537368,0.73013754,2.0283632500000017,0.29497645748161716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 14:00:00,94255.24861633296,94612.20014403955,94612.20014403955,94612.20014403955,14764406461.72982,94255.24861633296,94269.08776026824,0.0,94170.48591897282,0.0,0.0037870732181670697,0.002460201223330316,50.99433986795115,-0.14003613943253834,15479012332.900335,0.9538338845010392,3250.087455196473,3265.416440509818,3265.416440509818,3265.416440509818,9714256808.999168,3250.087455196473,3265.476246745512,0.0,3247.7142189301794,0.0,0.004716483948404626,0.004545633394927082,40.068246189176165,0.008418133274440631,9674284021.794783,1.0041318600026972,0.77268377,0.97747531,44.67621156,0.7904884876442683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 15:00:00,94612.20014403955,94762.22675114391,94762.22675114391,94762.22675114391,16254301870.46889,94612.20014403955,94120.71507832204,0.0,94277.40453110979,0.0,0.0015857004368988736,0.002226780891547776,60.853483273849875,0.10091129722017356,15751292578.285202,1.0319344771029864,3265.416440509818,3268.602509817172,3268.602509817172,3268.602509817172,10011907787.0014,3265.416440509818,3237.743099250377,0.0,3252.857454024645,0.0,0.0009757007614186186,0.0018487690314646392,43.370507615005124,0.030640633025728947,9747324238.553295,1.0271442235810322,0.38196964,0.36090073,30.70232424,1.0583757523135175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 16:00:00,94762.22675114391,95011.90335368075,95011.90335368075,95011.90335368075,14520759539.505108,94762.22675114391,93857.34535112527,0.0,94469.83086486904,0.0,0.002634769265105197,0.0011536250437500066,61.94741291531723,-0.10665129420989239,15396355975.670074,0.9431296316122713,3268.602509817172,3283.2530145585683,3283.2530145585683,3283.2530145585683,9450691625.608002,3268.602509817172,3238.133737380316,0.0,3260.3773335543538,0.0,0.004482192220496062,0.002008990047338769,48.135510997029904,-0.056054867197441904,9685260696.371798,0.9757808201433682,0.41183173,3.28398423,-19.23872546,0.12540608472834086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 17:00:00,95011.90335368075,94940.61616931802,94940.61616931802,94940.61616931802,17680136553.271294,95011.90335368075,93973.60002136382,0.0,94631.0002228614,0.0,-0.0007502974032356224,0.0016210985043879685,58.56103718349649,0.21757656720165364,16012165526.250551,1.1041689847813683,3283.2530145585683,3277.4444036220216,3277.4444036220216,3277.4444036220216,10673045592.954866,3283.2530145585683,3243.466093040701,0.0,3266.0403853179073,0.0,-0.001769163360481274,0.0026244698654705567,45.45352393509645,0.12934016004021553,9781343415.068602,1.0911635692611055,0.55077135,1.39007368,14.63421104,0.3962170938902362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 18:00:00,94940.61616931802,95116.66736517011,95116.66736517011,95116.66736517011,18761997474.97569,94940.61616931802,94203.8063026532,0.0,94783.14373328089,94481.51509642611,0.0018543296110289376,0.0015844890193695569,62.866195874897166,0.061190755990186085,16525039643.49779,1.1353677739803842,3277.4444036220216,3287.7746780217863,3287.7746780217863,3287.7746780217863,10422255435.569134,3277.4444036220216,3251.4384882033905,0.0,3272.0964169543063,0.0,0.0031519297133915103,0.0026771333627984392,51.89063324231986,-0.023497525162946564,9984220134.079466,1.0438727607772296,0.0690691,0.25107262,0.6674173799999998,0.27509500998153447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 19:00:00,95116.66736517011,94918.71731944468,94918.71731944468,94918.71731944468,18899364201.29773,95116.66736517011,94255.24861633296,94236.98647243754,94893.72185046617,94509.92054838473,-0.0020811289042063086,0.002186005406232435,59.90923823317984,0.007321540603832721,16813494350.20809,1.1240592709429151,3287.7746780217863,3281.8616299353253,3281.8616299353253,3281.8616299353253,10411143046.236776,3287.7746780217863,3250.087455196473,0.0,3277.3921127441154,3273.803816268875,-0.0017984955374188427,0.0029568421800092487,49.783477430542405,-0.0010662173270512554,10113883382.728224,1.029391248866503,0.0775461,0.06151953,1.76702768,1.2604914164426086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 20:00:00,94918.71731944468,94576.45970517748,94576.45970517748,94576.45970517748,16908815156.221811,94918.71731944468,94612.20014403955,94202.518354446,94887.76511065582,94525.50143799855,-0.0036057968747654767,0.002480682012272646,51.705008657248655,-0.10532359839593108,17170895799.290087,0.9847369265918491,3281.8616299353253,3276.8289222428707,3276.8289222428707,3276.8289222428707,10529003337.365084,3281.8616299353253,3265.416440509818,3275.4782710888603,3279.2941930329575,3273.8600934002916,-0.001533491737296,0.002743757478122865,49.44424219651676,0.011320590890441018,10249674470.789211,1.0272524622486243,0.09013938,0.27100382,-2.08667642,0.3326117225516506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 21:00:00,94576.45970517748,94657.53871057612,94657.53871057612,94657.53871057612,17519276953.260574,94576.45970517748,94762.22675114391,94561.03444332824,94870.31710389453,94529.52244913386,0.0008572852658197405,0.002400540713659182,55.46348812421351,0.03610316816398207,17381724979.755367,1.007913597394126,3276.8289222428707,3279.826648923471,3279.826648923471,3279.826648923471,9669032535.466038,3276.8289222428707,3268.602509817172,3296.8499408059847,3281.1648828840066,3273.1507895718537,0.0009148255071396161,0.0027421348870897092,54.43158434708795,-0.08167637280987472,10192528595.533316,0.948639235577255,0.01773967,0.06819454,-1.04573142,0.2601294747427764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 22:00:00,94657.53871057612,94290.51967369075,94290.51967369075,94290.51967369075,17178076659.898483,94657.53871057612,95011.90335368075,94908.52887829034,94750.08649056287,94503.7720656089,-0.0038773355179618774,0.0023438812285058773,50.382447144598125,-0.019475706347492183,17824611166.487595,0.9637279881984369,3279.826648923471,3263.810457945719,3263.810457945719,3263.810457945719,10052029733.007849,3279.826648923471,3283.2530145585683,3308.3310658974724,3277.924456781866,3271.2957642405304,-0.004883243138172899,0.002738515824385685,49.31754405628127,0.03961070522174537,10292751613.43329,0.9766124852258875,0.63272665,0.84293995,15.83277323,0.7506179999915771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 23:00:00,94290.51967369075,93873.37040550246,93873.37040550246,93873.37040550246,18990195890.99128,94290.51967369075,94940.61616931802,94565.96347474444,94572.2121965936,94474.91402105713,-0.004424084941221151,0.0026426687850781712,45.972531103593646,0.10549022844467304,18042954389.44093,1.0524992460272855,3263.810457945719,3236.3650020229634,3236.3650020229634,3236.3650020229634,10078990882.988531,3263.810457945719,3277.4444036220216,3288.694178208778,3271.077889848689,3269.1153818994553,-0.00840902260605847,0.004114211531816498,49.43407418423744,0.0026821597922805918,10193742495.10557,0.988742935955844,0.06966123,0.17402552,26.36919766,0.4002908866993376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 00:00:00,93873.37040550246,94454.77089638809,94454.77089638809,94454.77089638809,19608932595.53299,93873.37040550246,95116.66736517011,94572.19295828749,94461.89611846325,94470.02143514466,0.006193454952924116,0.0040745851233741715,58.814831724832295,0.03258190216116885,18184110242.867146,1.0783553516578983,3236.3650020229634,3264.070968533687,3264.070968533687,3264.070968533687,9699706283.25854,3236.3650020229634,3287.7746780217863,3283.0070131950847,3267.127271600673,3268.326380038563,0.008560828736377202,0.005757630151296663,58.69960445374553,-0.03763120774026629,10073317636.387136,0.9629107939792321,0.68285644,0.93140457,20.048781400000003,0.7331461846422069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 01:00:00,94454.77089638809,95230.50136357336,95230.50136357336,95230.50136357336,22093204642.36917,94454.77089638809,94918.71731944468,94342.7718499486,94513.86012581806,94507.01016487903,0.008212718741716252,0.0055185724208995325,65.52409416726958,0.12669083514531088,18716416983.04572,1.1804184883454092,3264.070968533687,3305.3878678187,3305.3878678187,3305.3878678187,10267575434.85387,3264.070968533687,3281.8616299353253,3280.4242985253736,3271.048311247902,3269.366528759119,0.012658088529114986,0.008029447216937304,66.73056235375475,0.058544984251271526,10049389701.156652,1.0217113417018853,0.26382233,1.3725178,37.61015542,0.19221764394046917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 02:00:00,95230.50136357336,94129.18563934106,94129.18563934106,94129.18563934106,21637677987.85817,95230.50136357336,94576.45970517748,94536.89752196112,94439.31444817863,94490.02216976986,-0.011564737226654742,0.007366969131099884,49.241557733920196,-0.02061840560863759,19504560788.318443,1.1093650466006535,3305.3878678187,3257.552371187421,3257.552371187421,3257.552371187421,12519809142.833595,3305.3878678187,3276.8289222428707,3286.883254312652,3267.8355527386598,3268.1444086289007,-0.014471976828198008,0.010325347286737646,51.35913013425001,0.21935399669277222,10381190668.734735,1.206008977422964,0.35689369,4.53856277,-84.45462481999999,0.07863582139333913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 03:00:00,0.0,0.0,0.0,94129.18563934106,0.0,94129.18563934106,94657.53871057612,94598.60594893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257.552371187421,0.0,3257.552371187421,3279.826648923471,3286.8189102146257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88016382,4.00125227,-5.205536800000001,0.2199720339122647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 04:00:00,94129.18563934106,94124.68513319505,94124.68513319505,94124.68513319505,25920424360.28362,0.0,94290.51967369075,94565.80576126036,0.0,0.0,0.0,0.0,0.0,0.19793003550698374,0.0,0.0,3257.552371187421,3242.606246789638,3242.606246789638,3242.606246789638,13241249572.295092,0.0,3263.810457945719,3283.607157986765,0.0,0.0,0.0,0.0,0.0,0.05762391592642224,0.0,0.0,0.57761859,1.18288069,26.59520361,0.48831476121673684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 05:00:00,94124.68513319505,94466.35491829069,94466.35491829069,94466.35491829069,26294147194.923447,94124.68513319505,93873.37040550246,94473.51645693358,0.0,0.0,0.0036299700191522177,0.0,0.0,0.014418083185878006,0.0,0.0,3242.606246789638,3239.407869965684,3239.407869965684,3239.407869965684,14559102579.072496,3242.606246789638,3236.3650020229634,3282.359111876394,0.0,0.0,-0.0009863599156144653,0.0,0.0,0.09952633243427211,0.0,0.0,0.31029001,1.32742795,5.411311690000002,0.23375263135552382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 06:00:00,94466.35491829069,94137.938359676,94137.938359676,94137.938359676,26625091410.36451,94466.35491829069,94454.77089638809,94488.70417581518,0.0,0.0,-0.003476545262053876,0.0,0.0,0.012586231186267893,0.0,0.0,3239.407869965684,3223.04925050731,3223.04925050731,3223.04925050731,15332592363.666187,3239.407869965684,3264.070968533687,3278.1145913886617,0.0,0.0,-0.005049879519662737,0.0,0.0,0.053127572966311654,0.0,0.0,2.34143428,1.96045854,54.5593601,1.1943293050567114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 07:00:00,94137.938359676,93330.90109420892,93330.90109420892,93330.90109420892,24595811426.891106,94137.938359676,95230.50136357336,94379.41910441956,0.0,0.0,-0.00857292266571219,0.0,0.0,-0.07621682690950138,0.0,0.0,3223.04925050731,3185.2172766707417,3185.2172766707417,3185.2172766707417,14786758880.41581,3223.04925050731,3305.3878678187,3270.0260006708754,0.0,0.0,-0.011737944690300095,0.0,0.0,-0.03559955618097854,0.0,0.0,0.04838561,2.21178248,-20.32755736,0.02187628691394331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 08:00:00,93330.90109420892,93493.69014743694,93493.69014743694,93493.69014743694,29457691722.98346,93330.90109420892,94129.18563934106,94269.08776026824,0.0,0.0,0.0017442138811420982,0.0,0.0,0.1976710673093207,0.0,0.0,3185.2172766707417,3197.153542057739,3197.153542057739,3197.153542057739,15988067321.220787,3185.2172766707417,3257.552371187421,3265.476246745512,0.0,0.0,0.003747394400507975,0.0,0.0,0.08124217419924529,0.0,0.0,0.45584483,2.11713424,24.990685050000003,0.21531209787051675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 09:00:00,93493.69014743694,92923.16432445054,92923.16432445054,92923.16432445054,30545180399.390472,93493.69014743694,0.0,94120.71507832204,93746.12232954301,0.0,-0.006102292273272081,0.0,0.0,0.03691696846560899,27239724419.139435,1.121346895048928,3197.153542057739,3165.7411368214466,3165.7411368214466,3165.7411368214466,15379475534.542984,3197.153542057739,0.0,3237.743099250377,3208.8625538020933,0.0,-0.009825116255153254,0.0,0.0,-0.038065375536042834,14881207708.535559,1.0334830234055283,0.45342462,1.84162858,16.727394080000003,0.24620837160966974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 10:00:00,92923.16432445054,92965.67305622298,92965.67305622298,92965.67305622298,31976965479.509632,92923.16432445054,94124.68513319505,93857.34535112527,93552.95365004767,0.0,0.00045746108714084244,0.004773888063548328,0.0,0.04687433701153498,28249147939.010437,1.1319621231956272,3165.7411368214466,3157.9978772291074,3157.9978772291074,3157.9978772291074,17284249792.918865,3165.7411368214466,3242.606246789638,3238.133737380316,3194.7611588753384,0.0,-0.0024459547567788897,0.005754114880108694,0.0,0.12385170444191496,15555041078.63952,1.111167094033196,6.1188056,6.11804075,458.91883321,1.0001248520410964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13 11:00:00,92965.67305622298,91618.16277553422,91618.16277553422,91618.16277553422,35966239411.36433,92965.67305622298,94466.35491829069,93973.60002136382,93078.25495958827,0.0,-0.01449470795391139,0.006028043579724286,0.0,0.12475461232902041,29861163308.41725,1.204448702814809,3157.9978772291074,3119.501702462049,3119.501702462049,3119.501702462049,19017950042.267075,3157.9978772291074,3239.407869965684,3243.466093040701,3174.7767976247324,0.0,-0.012190057201949767,0.006229642309131764,0.0,0.10030520677029808,16298182322.505285,1.1668755242728024,3.14335407,17.55852488,104.39455266000004,0.17902152444246075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
